date_obs,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T05:15:00,2459436.719,-25.5,-21.603,0.053,3.897,2.15,0,2.15,9.028,0.053,0,1.785,0.365,1.785,0.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T05:30:00,2459436.729,-23.861,-19.86,0.054,4.001,2.165,0,2.165,9.013,0.054,0,1.797,0.368,1.797,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T05:45:00,2459436.74,-23.537,-19.609,0.051,3.928,2.17,0,2.17,8.989,0.051,0,1.801,0.369,1.801,0.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T06:00:00,2459436.75,-23.494,-19.438,0.058,4.055,2.223,0,2.223,9.642,0.058,0,1.852,0.371,1.852,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T06:15:00,2459436.76,-23.369,-19.378,0.055,3.992,2.171,0,2.171,8.937,0.055,0,1.805,0.365,1.805,0.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T06:30:00,2459436.771,-24.365,-20.459,0.054,3.906,2.18,0,2.18,8.931,0.054,0,1.806,0.374,1.806,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T08:00:00,2459436.833,-5.571,-4.673,-0.001,0.898,1.041,0,1.041,11.228,-0.001,0,0.506,0.535,0.506,0.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T08:30:00,2459436.854,-12.126,-8.88,0.03,3.247,2.113,0,2.113,8.379,0.03,0,1.689,0.425,1.689,0.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T08:45:00,2459436.865,-14.706,-10.936,0.032,3.77,2.208,0,2.208,8.826,0.032,0,1.82,0.387,1.82,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T09:15:00,2459436.885,-19.091,-15.011,0.032,4.081,2.223,0,2.223,8.953,0.032,0,1.849,0.374,1.849,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T09:30:00,2459436.896,-18.278,-14.244,0.027,4.034,2.227,0,2.227,8.961,0.027,0,1.854,0.373,1.854,0.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T10:00:00,2459436.917,-20.815,-16.661,0.024,4.154,2.23,0,2.23,8.977,0.024,0,1.852,0.378,1.852,0.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T10:15:00,2459436.927,-21.281,-17.372,0.027,3.909,2.239,0,2.239,8.989,0.027,0,1.856,0.384,1.856,0.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T10:30:00,2459436.938,-20.663,-16.705,0.025,3.958,2.221,0,2.221,9.007,0.025,0,1.84,0.381,1.84,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T10:45:00,2459436.948,-20.928,-16.922,0.02,4.006,2.227,0,2.227,9.011,0.02,0,1.86,0.367,1.86,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T11:00:00,2459436.958,-19.258,-15.26,0.025,3.998,2.225,0,2.225,9.029,0.025,0,1.858,0.367,1.858,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T11:15:00,2459436.969,-19.047,-15.126,0.024,3.921,2.227,0,2.227,9.055,0.024,0,1.848,0.379,1.848,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T11:30:00,2459436.979,-19.426,-15.422,0.019,4.004,2.23,0,2.23,9.052,0.019,0,1.858,0.371,1.858,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T11:45:00,2459436.99,-19.366,-15.571,0.019,3.795,2.221,0,2.221,9.059,0.019,0,1.847,0.374,1.847,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T12:00:00,2459437,-18.268,-14.33,0.027,3.938,2.221,0,2.221,9.086,0.027,0,1.836,0.385,1.836,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T12:15:00,2459437.01,-17.54,-13.61,0.021,3.93,2.223,0,2.223,9.106,0.021,0,1.84,0.384,1.84,0.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T12:30:00,2459437.021,-16.208,-12.325,0.022,3.884,2.232,0,2.232,9.123,0.022,0,1.852,0.38,1.852,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T12:45:00,2459437.031,-17.742,-13.933,0.029,3.809,2.238,0,2.238,9.197,0.029,0,1.859,0.379,1.859,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T13:00:00,2459437.042,-18.118,-14.36,0.03,3.758,2.213,0,2.213,9.128,0.03,0,1.834,0.38,1.834,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T13:15:00,2459437.052,-16.411,-12.68,0.025,3.731,2.21,0,2.21,9.119,0.025,0,1.827,0.383,1.827,0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T13:30:00,2459437.063,-19.13,-15.374,0.031,3.756,2.216,0,2.216,9.123,0.031,0,1.827,0.388,1.827,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T13:45:00,2459437.073,-18.739,-14.926,0.034,3.813,2.221,0,2.221,9.12,0.034,0,1.826,0.395,1.826,0.395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T14:00:00,2459437.083,-18.715,-14.886,0.031,3.829,2.22,0,2.22,9.111,0.031,0,1.834,0.386,1.834,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T14:15:00,2459437.094,-17.764,-13.8,0.032,3.964,2.233,0,2.233,9.122,0.032,0,1.846,0.386,1.846,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T14:30:00,2459437.104,-18.845,-14.907,0.036,3.938,2.226,0,2.226,9.119,0.036,0,1.846,0.379,1.846,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T14:45:00,2459437.115,-18.044,-14.123,0.042,3.921,2.231,0,2.231,9.115,0.042,0,1.844,0.387,1.844,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T15:00:00,2459437.125,-20.581,-16.702,0.043,3.879,2.23,0,2.23,9.085,0.043,0,1.836,0.394,1.836,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T15:15:00,2459437.135,-20.086,-16.099,0.051,3.987,2.247,0,2.247,9.071,0.051,0,1.861,0.386,1.861,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T15:30:00,2459437.146,-19.967,-16.016,0.045,3.952,2.242,0,2.242,9.047,0.045,0,1.862,0.38,1.862,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T15:45:00,2459437.156,-18.686,-14.551,0.054,4.135,2.24,0,2.24,9.044,0.054,0,1.852,0.388,1.852,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T16:00:00,2459437.167,-20.015,-15.984,0.055,4.031,2.237,0,2.237,9.03,0.055,0,1.857,0.38,1.857,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T16:15:00,2459437.177,-21.298,-17.283,0.062,4.015,2.234,0,2.234,9,0.062,0,1.841,0.393,1.841,0.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T16:30:00,2459437.188,-22.062,-18.018,0.063,4.044,2.233,0,2.233,9.01,0.063,0,1.847,0.387,1.847,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T16:45:00,2459437.198,-22.35,-18.258,0.067,4.092,2.246,0,2.246,9.002,0.067,0,1.844,0.402,1.844,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T17:00:00,2459437.208,-22.038,-17.984,0.067,4.054,2.236,0,2.236,8.978,0.067,0,1.835,0.401,1.835,0.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T17:15:00,2459437.219,-21.869,-17.776,0.071,4.093,2.236,0,2.236,8.966,0.071,0,1.833,0.403,1.833,0.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T17:30:00,2459437.229,-22.068,-17.959,0.077,4.109,2.242,0,2.242,8.98,0.077,0,1.838,0.404,1.838,0.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T17:45:00,2459437.24,-21.846,-17.699,0.078,4.147,2.238,0,2.238,8.963,0.078,0,1.842,0.396,1.842,0.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T18:00:00,2459437.25,-21.732,-17.511,0.088,4.221,2.301,0,2.301,9.763,0.088,0,1.893,0.408,1.893,0.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T18:15:00,2459437.26,-22.63,-18.347,0.085,4.283,2.238,0,2.238,8.956,0.085,0,1.838,0.4,1.838,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T18:30:00,2459437.271,-23.311,-19.003,0.086,4.308,2.235,0,2.235,8.94,0.086,0,1.827,0.408,1.827,0.408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T18:45:00,2459437.281,-22.555,-18.333,0.092,4.223,2.23,0,2.23,8.961,0.092,0,1.828,0.402,1.828,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T19:00:00,2459437.292,-22.661,-18.465,0.094,4.196,2.229,0,2.229,8.983,0.094,0,1.832,0.397,1.832,0.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T19:15:00,2459437.302,-23.069,-18.937,0.098,4.132,2.23,0,2.23,8.98,0.098,0,1.828,0.402,1.828,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T19:30:00,2459437.313,-22.528,-18.333,0.107,4.195,2.239,0,2.239,9.014,0.107,0,1.83,0.409,1.83,0.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T19:45:00,2459437.323,-25.321,-21.011,0.107,4.31,2.231,0,2.231,9.023,0.108,0,1.825,0.406,1.825,0.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T20:00:00,2459437.333,-26.4,-22.243,0.106,4.157,2.241,0,2.241,9.044,0.107,0,1.834,0.407,1.834,0.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T20:15:00,2459437.344,-24.251,-20.02,0.11,4.231,2.234,0,2.234,9.046,0.11,-0.001,1.822,0.411,1.822,0.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T20:30:00,2459437.354,-23.999,-19.756,0.112,4.243,2.232,0,2.232,9.08,0.113,-0.001,1.814,0.418,1.814,0.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T20:45:00,2459437.365,-25.32,-21.247,0.111,4.072,2.225,0,2.226,9.093,0.112,-0.001,1.814,0.412,1.814,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T21:00:00,2459437.375,-25.298,-21.206,0.117,4.092,2.221,0,2.222,9.125,0.117,-0.001,1.81,0.411,1.81,0.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T21:15:00,2459437.385,-24.096,-20.04,0.112,4.056,2.213,0,2.213,9.131,0.112,-0.001,1.809,0.404,1.809,0.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T21:30:00,2459437.396,-23.264,-19.248,0.115,4.016,2.201,0,2.202,9.154,0.115,0,1.791,0.41,1.791,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T21:45:00,2459437.406,-23.356,-19.538,0.12,3.818,2.189,0,2.189,9.179,0.12,0,1.765,0.423,1.765,0.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T22:00:00,2459437.417,-25.039,-21.155,0.123,3.885,2.187,0,2.187,9.203,0.123,0,1.756,0.431,1.756,0.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T22:15:00,2459437.427,-23.553,-19.777,0.118,3.776,2.177,0,2.177,9.218,0.119,0,1.767,0.41,1.767,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T22:30:00,2459437.438,-22.082,-18.421,0.123,3.661,2.172,0,2.172,9.26,0.123,0,1.77,0.403,1.77,0.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T22:45:00,2459437.448,-22.981,-19.366,0.124,3.615,2.179,0,2.179,9.268,0.125,0,1.761,0.418,1.761,0.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T23:00:00,2459437.458,-20.974,-17.448,0.121,3.526,2.163,0,2.163,9.305,0.121,0,1.762,0.401,1.762,0.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T23:15:00,2459437.469,-21.967,-18.39,0.126,3.577,2.176,0,2.176,9.319,0.126,0,1.766,0.41,1.766,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T23:30:00,2459437.479,-21.891,-18.284,0.127,3.607,2.175,0,2.175,9.359,0.127,0,1.768,0.407,1.768,0.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10T23:45:00,2459437.49,-20.136,-16.656,0.13,3.48,2.16,0,2.16,9.361,0.13,0,1.762,0.398,1.762,0.398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T00:00:00,2459437.5,-18.968,-15.58,0.127,3.388,2.162,0,2.163,9.395,0.127,0,1.746,0.417,1.746,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T00:15:00,2459437.51,-19.414,-15.933,0.128,3.481,2.156,0,2.157,9.428,0.128,-0.001,1.745,0.412,1.745,0.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T00:30:00,2459437.521,-19.065,-15.67,0.13,3.395,2.177,0,2.177,9.428,0.13,0,1.771,0.406,1.771,0.406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T00:45:00,2459437.531,-17.309,-13.946,0.124,3.363,2.164,0,2.164,9.447,0.124,0,1.761,0.403,1.761,0.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T01:00:00,2459437.542,-18.068,-14.711,0.132,3.357,2.162,0,2.162,9.459,0.132,0,1.76,0.402,1.76,0.402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T01:15:00,2459437.552,-18.571,-15.332,0.126,3.24,2.146,0,2.146,9.42,0.126,0,1.737,0.409,1.737,0.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T01:30:00,2459437.563,-17.217,-13.804,0.128,3.413,2.154,0,2.154,9.404,0.128,0,1.739,0.415,1.739,0.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T01:45:00,2459437.573,-18.208,-14.769,0.13,3.439,2.157,0,2.157,9.413,0.13,0,1.752,0.405,1.752,0.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T02:00:00,2459437.583,-18.384,-14.908,0.127,3.476,2.166,0,2.166,9.389,0.127,0,1.734,0.432,1.734,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T02:15:00,2459437.594,-17.221,-13.747,0.128,3.474,2.167,0,2.168,9.395,0.129,-0.001,1.746,0.422,1.746,0.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T02:30:00,2459437.604,-20.256,-16.753,0.128,3.503,2.191,0,2.192,9.379,0.129,-0.001,1.763,0.428,1.763,0.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T02:45:00,2459437.615,-19.289,-15.771,0.13,3.518,2.191,0,2.191,9.359,0.13,-0.001,1.768,0.424,1.768,0.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T03:00:00,2459437.625,-20.438,-16.828,0.123,3.61,2.186,0,2.186,9.323,0.124,-0.001,1.764,0.423,1.764,0.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T03:15:00,2459437.635,-21.359,-17.706,0.13,3.653,2.203,0,2.203,9.316,0.131,-0.001,1.788,0.415,1.788,0.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T03:30:00,2459437.646,-20.807,-17.129,0.128,3.678,2.189,0,2.189,9.292,0.129,-0.001,1.775,0.414,1.775,0.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T03:45:00,2459437.656,-21.187,-17.489,0.13,3.698,2.204,0,2.204,9.279,0.13,-0.001,1.785,0.419,1.785,0.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T04:00:00,2459437.667,-23.598,-19.676,0.134,3.921,2.194,0,2.194,9.264,0.135,-0.001,1.778,0.415,1.778,0.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T04:15:00,2459437.677,-23.396,-19.712,0.131,3.685,2.202,0,2.202,9.24,0.131,-0.001,1.78,0.421,1.78,0.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T04:30:00,2459437.688,-23.461,-19.533,0.129,3.928,2.202,0,2.203,9.213,0.13,-0.001,1.777,0.426,1.777,0.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T04:45:00,2459437.698,-25.181,-21.173,0.135,4.008,2.206,0,2.207,9.192,0.135,-0.001,1.772,0.435,1.772,0.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T05:00:00,2459437.708,-23.916,-19.914,0.139,4.002,2.203,0,2.203,9.159,0.14,-0.001,1.778,0.425,1.778,0.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11T05:15:00,2459437.719,-24.711,-20.552,0.134,4.159,2.207,0,2.208,9.146,0.135,-0.001,1.776,0.431,1.776,0.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
