date_obs,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T10:45:00,2459432.948,-19.742,-16.227,0.056,3.515,1.899,0,1.899,8.578,0.056,0,1.734,0.166,1.734,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T11:00:00,2459432.958,-19.482,-16.039,0.052,3.443,1.89,0,1.89,8.581,0.052,0,1.725,0.165,1.725,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T11:15:00,2459432.969,-19.902,-16.467,0.051,3.435,1.885,0,1.885,8.615,0.051,0,1.716,0.169,1.716,0.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T11:30:00,2459432.979,-19.29,-15.824,0.052,3.466,1.889,0,1.889,8.614,0.052,0,1.737,0.152,1.737,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T11:45:00,2459432.99,-19.221,-15.789,0.05,3.431,1.896,0,1.896,8.632,0.05,0,1.731,0.166,1.731,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T12:00:00,2459433,-19.291,-15.867,0.052,3.424,1.899,0,1.899,8.655,0.052,0,1.743,0.157,1.743,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T12:15:00,2459433.01,-18.543,-15.212,0.049,3.331,1.895,0,1.895,8.694,0.049,0,1.745,0.15,1.745,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T12:30:00,2459433.021,-17.905,-14.436,0.047,3.469,1.904,0,1.904,8.689,0.047,0,1.741,0.163,1.741,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T12:45:00,2459433.031,-17.384,-13.983,0.046,3.401,1.885,0,1.885,8.683,0.046,0,1.731,0.154,1.731,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T13:00:00,2459433.042,-17.246,-13.969,0.048,3.277,1.895,0,1.895,8.698,0.048,0,1.74,0.155,1.74,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T14:45:00,2459433.115,-18.199,-14.764,0.056,3.435,1.913,0,1.913,8.698,0.056,0,1.755,0.158,1.755,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T15:00:00,2459433.125,-19.613,-16.13,0.052,3.483,1.91,0,1.91,8.699,0.052,0,1.753,0.156,1.753,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T15:15:00,2459433.135,-20.691,-17.398,0.054,3.293,1.902,0,1.902,8.693,0.054,0,1.752,0.151,1.752,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T15:30:00,2459433.146,-20.917,-17.505,0.061,3.412,1.904,0,1.904,8.67,0.061,0,1.751,0.154,1.751,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T15:45:00,2459433.156,-21.624,-18.206,0.06,3.417,1.909,0,1.909,8.66,0.06,0,1.767,0.143,1.767,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T16:00:00,2459433.167,-21.153,-17.581,0.058,3.573,1.91,0,1.91,8.652,0.058,0,1.754,0.156,1.754,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T16:15:00,2459433.177,-21.268,-17.662,0.063,3.606,1.914,0,1.914,8.613,0.063,0,1.765,0.149,1.765,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T16:30:00,2459433.188,-22.483,-18.885,0.065,3.599,1.908,0,1.908,8.622,0.065,0,1.76,0.148,1.76,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T16:45:00,2459433.198,-23.046,-19.499,0.07,3.546,1.912,0,1.912,8.61,0.07,0,1.777,0.135,1.777,0.135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T17:00:00,2459433.208,-22.85,-19.302,0.069,3.548,1.904,0,1.904,8.573,0.069,0,1.768,0.136,1.768,0.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T17:15:00,2459433.219,-23.907,-20.283,0.068,3.624,1.896,0,1.896,8.547,0.068,0,1.75,0.147,1.75,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T17:30:00,2459433.229,-24.024,-20.348,0.074,3.676,1.894,0,1.894,8.533,0.074,0,1.748,0.146,1.748,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T17:45:00,2459433.24,-23.52,-19.84,0.076,3.681,1.895,0,1.895,8.524,0.076,0,1.751,0.144,1.751,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T18:00:00,2459433.25,-23.486,-19.811,0.082,3.674,1.962,0,1.962,9.317,0.082,0,1.817,0.146,1.817,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T18:15:00,2459433.26,-24.528,-20.765,0.084,3.763,1.909,0,1.909,8.503,0.084,0,1.765,0.144,1.765,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T18:30:00,2459433.271,-24.482,-20.743,0.086,3.739,1.9,0,1.9,8.523,0.086,0,1.761,0.139,1.761,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T18:45:00,2459433.281,-23.248,-19.463,0.091,3.786,1.892,0,1.892,8.515,0.091,0,1.753,0.139,1.753,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T19:00:00,2459433.292,-22.656,-18.86,0.089,3.796,1.901,0,1.901,8.523,0.089,0,1.762,0.139,1.762,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T19:15:00,2459433.302,-22.06,-18.344,0.095,3.717,1.9,0,1.9,8.514,0.095,0,1.758,0.142,1.758,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T19:30:00,2459433.313,-23.012,-19.274,0.097,3.738,1.889,0,1.889,8.522,0.097,0,1.74,0.149,1.74,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T19:45:00,2459433.323,-23.507,-19.703,0.101,3.804,1.891,0,1.891,8.561,0.101,0,1.736,0.154,1.736,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T20:00:00,2459433.333,-24.134,-20.337,0.1,3.798,1.888,0,1.888,8.569,0.1,0,1.722,0.166,1.722,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T20:15:00,2459433.344,-24.318,-20.627,0.105,3.691,1.886,0,1.886,8.592,0.105,0,1.726,0.16,1.726,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T20:30:00,2459433.354,-24.221,-20.599,0.101,3.622,1.89,0,1.89,8.608,0.101,0,1.731,0.159,1.731,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T21:15:00,2459433.385,-23.87,-20.309,0.104,3.56,1.884,0,1.884,8.677,0.104,0,1.721,0.163,1.721,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T21:30:00,2459433.396,-23.759,-20.213,0.111,3.546,1.876,0,1.876,8.695,0.111,0,1.728,0.148,1.728,0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T21:45:00,2459433.406,-24.607,-21.219,0.111,3.388,1.888,0,1.888,8.732,0.111,0,1.736,0.152,1.736,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T22:00:00,2459433.417,-23.348,-20,0.103,3.347,1.88,0,1.88,8.741,0.103,0,1.723,0.157,1.723,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T22:15:00,2459433.427,-22.804,-19.48,0.106,3.324,1.87,0,1.87,8.765,0.106,0,1.715,0.155,1.715,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T22:30:00,2459433.438,-22.359,-18.924,0.11,3.435,1.875,0,1.875,8.794,0.11,0,1.724,0.151,1.724,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T22:45:00,2459433.448,-22.473,-19.105,0.104,3.367,1.861,0,1.861,8.834,0.104,0,1.711,0.15,1.711,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T23:00:00,2459433.458,-20.884,-17.532,0.107,3.352,1.859,0,1.859,8.844,0.107,0,1.711,0.149,1.711,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T23:15:00,2459433.469,-21.415,-18.277,0.107,3.138,1.852,0,1.852,8.864,0.107,0,1.701,0.15,1.701,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T23:30:00,2459433.479,-20.905,-17.693,0.109,3.212,1.855,0,1.855,8.882,0.109,0,1.708,0.146,1.708,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06T23:45:00,2459433.49,-19.577,-16.45,0.11,3.128,1.849,0,1.849,8.896,0.11,0,1.703,0.146,1.703,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T00:00:00,2459433.5,-19.959,-16.886,0.108,3.073,1.851,0,1.851,8.924,0.108,0,1.712,0.14,1.712,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T00:15:00,2459433.51,-18.382,-15.258,0.108,3.124,1.843,0,1.843,8.933,0.108,0,1.69,0.153,1.69,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T00:30:00,2459433.521,-18.548,-15.47,0.106,3.078,1.843,0,1.843,8.944,0.106,0,1.696,0.147,1.696,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T00:45:00,2459433.531,-17.087,-13.865,0.107,3.222,1.84,0,1.84,8.953,0.107,0,1.689,0.151,1.689,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T01:00:00,2459433.542,-17.591,-14.533,0.103,3.059,1.843,0,1.843,8.995,0.103,0,1.697,0.146,1.697,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T01:15:00,2459433.552,-17.562,-14.45,0.11,3.111,1.838,0,1.838,8.984,0.11,0,1.692,0.146,1.692,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T01:30:00,2459433.563,-19.391,-16.239,0.107,3.152,1.837,0,1.837,8.952,0.107,0,1.68,0.157,1.68,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T01:45:00,2459433.573,-19.086,-15.853,0.112,3.233,1.849,0,1.849,8.949,0.112,0,1.706,0.143,1.706,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T02:00:00,2459433.583,-18.759,-15.597,0.113,3.162,1.843,0,1.843,8.958,0.113,0,1.693,0.15,1.693,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T02:15:00,2459433.594,-20.484,-17.337,0.112,3.147,1.834,0,1.834,8.938,0.112,0,1.697,0.137,1.697,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T02:30:00,2459433.604,-20.961,-17.788,0.109,3.173,1.847,0,1.847,8.93,0.109,0,1.706,0.14,1.706,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T02:45:00,2459433.615,-20.852,-17.738,0.107,3.114,1.848,0,1.848,8.915,0.107,0,1.711,0.137,1.711,0.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T03:00:00,2459433.625,-20.517,-17.207,0.106,3.311,1.842,0,1.842,8.898,0.106,0,1.694,0.149,1.694,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T03:15:00,2459433.635,-21.336,-18.04,0.112,3.297,1.855,0,1.855,8.883,0.112,0,1.71,0.145,1.71,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T03:30:00,2459433.646,-21.036,-17.743,0.11,3.293,1.854,0,1.854,8.861,0.11,0,1.708,0.146,1.708,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T03:45:00,2459433.656,-23.553,-20.19,0.109,3.362,1.856,0,1.856,8.828,0.109,0,1.711,0.145,1.711,0.145,,,,,,,,,,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,f_nonconv,quiet_flux,ar_flux,conv_flux,pol_flux,pol_conv_flux,vconv_quiet,vconv_large,vconv_small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T04:00:00,2459433.667,-23.696,-20.382,0.107,3.314,1.863,0,1.863,8.808,0.107,0,1.721,0.142,1.721,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T04:15:00,2459433.677,-23.577,-20.208,0.108,3.369,1.875,0,1.875,8.789,0.108,0,1.722,0.153,1.722,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-08-07T04:45:00,2459433.698,-26.093,-22.468,0.106,3.625,1.889,0,1.889,8.746,0.106,0,1.741,0.148,1.741,0.148,0,7.449,70.935,126.668,-0.18,-24.201,0.413,0.418,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T05:15:00,2459433.719,-26.188,-22.588,0.111,3.6,1.88,0,1.88,8.705,0.111,0,1.735,0.145,1.735,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T05:30:00,2459433.729,-26.161,-22.548,0.109,3.614,1.882,0,1.882,8.671,0.109,0,1.742,0.14,1.742,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T05:45:00,2459433.74,-25.328,-21.619,0.112,3.709,1.876,0,1.876,8.665,0.112,0,1.738,0.138,1.738,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T06:00:00,2459433.75,-23.889,-20.143,0.111,3.746,1.93,0,1.93,9.312,0.111,0,1.785,0.145,1.785,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T06:15:00,2459433.76,-25.136,-21.424,0.112,3.712,1.885,0,1.885,8.599,0.112,0,1.739,0.146,1.739,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T06:30:00,2459433.771,-24.593,-20.78,0.1,3.813,1.889,0,1.889,8.582,0.1,0,1.738,0.151,1.738,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T08:30:00,2459433.854,-12.733,-10.027,0.081,2.705,1.731,0,1.731,7.876,0.081,0,1.545,0.186,1.545,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T08:45:00,2459433.865,-13.372,-9.914,0.088,3.459,1.881,0,1.881,8.396,0.088,0,1.719,0.162,1.719,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T09:15:00,2459433.885,-17.954,-14.264,0.082,3.69,1.917,0,1.917,8.59,0.082,0,1.765,0.152,1.765,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T09:30:00,2459433.896,-18.553,-14.978,0.084,3.575,1.909,0,1.909,8.577,0.084,0,1.762,0.147,1.762,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T10:00:00,2459433.917,-21.98,-18.482,0.071,3.499,1.914,0,1.914,8.601,0.071,0,1.759,0.155,1.759,0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T10:15:00,2459433.927,-20.727,-17.155,0.075,3.572,1.907,0,1.907,8.621,0.075,0,1.753,0.154,1.753,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T10:30:00,2459433.938,-20.932,-17.415,0.072,3.517,1.907,0,1.907,8.61,0.072,0,1.757,0.15,1.757,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T11:15:00,2459433.969,-19.215,-15.717,0.066,3.498,1.92,0,1.92,8.659,0.066,0,1.754,0.165,1.754,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T11:30:00,2459433.979,-18.045,-14.772,0.058,3.273,1.912,0,1.912,8.669,0.058,0,1.754,0.158,1.754,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T11:45:00,2459433.99,-16.997,-13.531,0.063,3.466,1.913,0,1.913,8.697,0.063,0,1.771,0.142,1.771,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T12:00:00,2459434,-18.604,-15.332,0.066,3.272,1.905,0,1.905,8.716,0.066,0,1.753,0.151,1.753,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T12:15:00,2459434.01,-17.385,-13.994,0.057,3.391,1.9,0,1.9,8.703,0.057,0,1.758,0.143,1.758,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T12:30:00,2459434.021,-16.026,-12.6,0.068,3.426,1.918,0,1.918,8.72,0.068,0,1.769,0.15,1.769,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T12:45:00,2459434.031,-16.975,-13.605,0.062,3.37,1.902,0,1.902,8.729,0.062,0,1.758,0.144,1.758,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T13:00:00,2459434.042,-17.051,-13.654,0.059,3.397,1.902,0,1.902,8.724,0.059,0,1.752,0.15,1.752,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T13:15:00,2459434.052,-18.283,-14.947,0.06,3.336,1.904,0,1.904,8.718,0.06,0,1.75,0.154,1.75,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T13:30:00,2459434.063,-18.325,-14.968,0.059,3.357,1.907,0,1.907,8.724,0.059,0,1.761,0.147,1.761,0.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T13:45:00,2459434.073,-18.822,-15.516,0.057,3.306,1.907,0,1.907,8.719,0.057,0,1.764,0.143,1.764,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07T14:00:00,2459434.083,-18.567,-15.268,0.058,3.299,1.901,0,1.901,8.697,0.058,0,1.76,0.141,1.76,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
