date_obs,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,f_nonconv,quiet_flux,ar_flux,conv_flux,pol_flux,pol_conv_flux,vconv_quiet,vconv_large,vconv_small,rv_model_weather_coeff
2021-02-07T01:30:00,2459252.563,-14.33,-12.241,0.07,2.089,1.508,0,1.508,8.568,0.07,0,1.499,0.009,1.499,0.009,0,7.64,64.844,109.041,-0.003,109.041,0.01,0.01,0.01,-643.026472
2021-02-07T01:30:45,2459252.563,-16.425,-14.325,0.069,2.099,1.508,0,1.508,8.553,0.069,0,1.498,0.01,1.498,0.01,0,7.624,64.851,105.042,-0.022,105.042,0.009,0.009,0.009,-643.0133403
2021-02-07T01:31:30,2459252.564,-17.969,-15.886,0.071,2.083,1.506,0,1.506,8.545,0.071,0,1.497,0.009,1.497,0.009,0,7.617,64.855,109.38,-0.048,108.145,0.009,0.009,0.009,-643.0339117
2021-02-07T01:32:15,2459252.564,-18.906,-16.792,0.069,2.114,1.511,0,1.511,8.564,0.069,0,1.501,0.009,1.501,0.009,0,7.634,64.836,109.347,-0.015,108.301,0.014,0.014,0.014,-642.9919953
2021-02-07T01:33:00,2459252.565,-17.69,-15.582,0.067,2.108,1.51,0,1.51,8.57,0.067,0,1.502,0.009,1.502,0.009,0,7.641,64.76,111.75,0.0,110.305,0.016,0.016,0.016,-643.0027299000001
2021-02-07T01:33:45,2459252.565,-15.909,-13.793,0.066,2.116,1.511,0,1.511,8.563,0.066,0,1.502,0.009,1.502,0.009,0,7.632,64.848,110.827,0.009,110.827,0.014,0.014,0.014,-642.9924442
2021-02-07T01:34:30,2459252.566,-14.187,-12.006,0.066,2.181,1.513,0,1.513,8.554,0.066,0,1.504,0.008,1.504,0.008,0,7.625,64.668,113.844,-0.006,111.889,0.014,0.015,0.015,-642.8999492
2021-02-07T01:35:15,2459252.566,-14.142,-11.967,0.07,2.175,1.506,0,1.506,8.565,0.07,0,1.498,0.008,1.498,0.008,0,7.638,64.85,112.403,-0.033,110.51,0.012,0.012,0.012,-642.904094
2021-02-07T01:36:00,2459252.567,-15.287,-13.162,0.07,2.125,1.509,0,1.509,8.557,0.07,0,1.5,0.009,1.5,0.009,0,7.629,64.804,110.822,-0.033,110.822,0.011,0.012,0.012,-642.975244
2021-02-07T01:36:45,2459252.567,-17.597,-15.502,0.071,2.095,1.511,0,1.511,8.556,0.071,0,1.502,0.009,1.502,0.009,0,7.627,64.728,112.438,-0.039,110.587,0.015,0.015,0.015,-643.0168357
2021-02-07T01:37:30,2459252.568,-18.612,-16.531,0.073,2.081,1.504,0,1.504,8.569,0.073,0,1.495,0.008,1.495,0.008,0,7.644,64.847,113.038,0.029,111.106,0.014,0.015,0.015,-643.0345611
2021-02-07T01:38:15,2459252.568,-18.542,-16.432,0.074,2.11,1.503,0,1.503,8.562,0.074,0,1.494,0.009,1.494,0.009,0,7.636,64.922,109.426,-0.026,107.596,0.012,0.012,0.012,-642.9921958
2021-02-07T01:39:00,2459252.569,-16.217,-14.069,0.074,2.147,1.507,0,1.507,8.578,0.074,0,1.499,0.008,1.499,0.008,0,7.649,64.938,119.258,-0.057,117.205,0.01,0.01,0.01,-642.9395448
2021-02-07T01:39:45,2459252.569,-14.999,-12.818,0.075,2.182,1.513,0,1.513,8.594,0.075,0,1.504,0.008,1.504,0.008,0,7.664,64.835,116.084,0.014,114.408,0.011,0.012,0.012,-642.8886415000001
2021-02-07T01:40:30,2459252.57,-14.231,-12.048,0.073,2.183,1.51,0,1.51,8.561,0.073,0,1.502,0.008,1.502,0.008,0,7.631,64.919,115.98,-0.019,114.284,0.013,0.014,0.014,-642.8894151000001
2021-02-07T01:41:15,2459252.57,-15.367,-13.168,0.071,2.199,1.506,0,1.506,8.553,0.071,0,1.497,0.009,1.497,0.009,0,7.624,64.903,114.245,-0.007,112.754,0.014,0.015,0.015,-642.8688437000001
2021-02-07T01:42:00,2459252.571,-16.585,-14.457,0.068,2.128,1.505,0,1.505,8.543,0.068,0,1.497,0.009,1.497,0.009,0,7.615,64.902,114.99,-0.003,113.318,0.016,0.016,0.016,-642.9731716
2021-02-07T01:42:45,2459252.571,-17.676,-15.604,0.067,2.072,1.503,0,1.503,8.552,0.067,0,1.495,0.008,1.495,0.008,0,7.626,64.862,114.254,-0.015,112.592,0.013,0.013,0.013,-643.0539579
2021-02-07T01:43:30,2459252.572,-17.672,-15.573,0.069,2.099,1.506,0,1.506,8.558,0.069,0,1.497,0.01,1.497,0.01,0,7.632,64.783,108.498,0.002,107.111,0.007,0.007,0.007,-643.0133403
2021-02-07T01:44:15,2459252.572,-17.487,-15.372,0.068,2.115,1.505,0,1.505,8.56,0.068,0,1.497,0.009,1.497,0.009,0,7.634,64.788,110.998,0.023,109.756,0.008,0.008,0.008,-642.9916706
2021-02-07T01:45:00,2459252.573,-16.123,-13.944,0.068,2.179,1.509,0,1.509,8.566,0.068,0,1.501,0.008,1.501,0.008,0,7.639,64.778,113.027,-0.017,113.027,0.008,0.008,0.008,-642.9005986
2021-02-07T01:45:45,2459252.573,-15.531,-13.321,0.069,2.211,1.506,0,1.506,8.551,0.069,0,1.498,0.008,1.498,0.008,0,7.625,64.808,114.604,-0.007,113.213,0.01,0.01,0.01,-642.8539643
2021-02-07T01:46:30,2459252.574,-15.231,-13.026,0.069,2.205,1.511,0,1.511,8.544,0.069,0,1.503,0.008,1.503,0.008,0,7.615,64.764,115.069,-0.052,113.669,0.011,0.012,0.012,-642.8625023000001
2021-02-07T01:47:15,2459252.574,-16.143,-13.975,0.071,2.167,1.504,0,1.504,8.543,0.071,0,1.495,0.008,1.495,0.008,0,7.617,64.893,111.99,-0.006,110.068,0.012,0.012,0.012,-642.9143797
2021-02-07T01:48:00,2459252.575,-16.428,-14.315,0.072,2.114,1.502,0,1.502,8.554,0.072,0,1.493,0.009,1.493,0.009,0,7.628,64.941,111.992,-0.019,111.992,0.01,0.011,0.011,-642.9887004
2021-02-07T01:48:45,2459252.576,-16.84,-14.737,0.073,2.103,1.505,0,1.505,8.557,0.073,0,1.497,0.008,1.497,0.008,0,7.631,64.863,114.939,-0.008,113.21,0.012,0.012,0.012,-643.0032551
2021-02-07T01:49:30,2459252.576,-16.453,-14.296,0.071,2.157,1.51,0,1.51,8.58,0.071,0,1.501,0.008,1.501,0.008,0,7.654,64.701,114.034,-0.018,112.774,0.014,0.014,0.014,-642.9286097
2021-02-07T01:50:15,2459252.577,-16.744,-14.521,0.069,2.222,1.509,0,1.509,8.561,0.069,0,1.501,0.008,1.501,0.008,0,7.635,64.616,112.114,0.021,110.799,0.012,0.012,0.012,-642.8383113
2021-02-07T01:51:00,2459252.577,-16.076,-13.824,0.068,2.252,1.51,0,1.51,8.572,0.068,0,1.501,0.009,1.501,0.009,0,7.645,64.689,108.379,-0.05,106.898,0.008,0.008,0.008,-642.7967196000001
2021-02-07T01:51:45,2459252.578,-16.473,-14.268,0.068,2.205,1.512,0,1.512,8.564,0.068,0,1.503,0.009,1.503,0.009,0,7.636,64.714,111.13,-0.031,109.787,0.007,0.007,0.007,-642.8636006
2021-02-07T01:52:30,2459252.578,-16.684,-14.525,0.068,2.159,1.508,0,1.508,8.565,0.068,0,1.5,0.008,1.5,0.008,0,7.636,64.858,115.695,0.011,114.024,0.008,0.008,0.008,-642.9290586000001
2021-02-07T01:53:15,2459252.579,-17.404,-15.243,0.071,2.162,1.515,0,1.515,8.553,0.071,0,1.507,0.008,1.507,0.008,0,7.622,64.773,115.653,-0.027,114.362,0.007,0.007,0.007,-642.9214947
2021-02-07T01:54:00,2459252.579,-17.232,-15.093,0.071,2.139,1.51,0,1.51,8.549,0.071,0,1.502,0.008,1.502,0.008,0,7.621,64.743,116.494,-0.033,115.264,0.009,0.009,0.009,-642.9542237000001
2021-02-07T01:54:45,2459252.58,-16.64,-14.487,0.072,2.153,1.51,0,1.51,8.576,0.072,0,1.506,0.004,1.506,0.004,0,7.647,64.84,127.121,0.025,126.99,0.009,0.009,0.009,-642.9332034
2021-02-07T01:55:30,2459252.58,-16.045,-13.876,0.071,2.168,1.512,0,1.512,8.56,0.071,0,1.509,0.004,1.509,0.004,0,7.63,64.807,126.645,-0.047,126.645,0.01,0.01,0.01,-642.9129567
2021-02-07T01:56:15,2459252.581,-16.838,-14.671,0.071,2.166,1.514,0,1.514,8.55,0.071,0,1.506,0.008,1.506,0.008,0,7.619,64.78,116.966,-0.025,116.042,0.013,0.013,0.013,-642.9158027
2021-02-07T01:57:00,2459252.581,-17.511,-15.327,0.071,2.184,1.512,0,1.512,8.547,0.071,0,1.508,0.004,1.508,0.004,0,7.618,64.735,124.053,-0.032,124.053,0.013,0.013,0.013,-642.8901887000001
2021-02-07T01:57:45,2459252.582,-18.344,-16.091,0.073,2.254,1.51,0,1.51,8.545,0.073,0,1.502,0.008,1.502,0.008,0,7.617,64.777,116.486,-0.032,116.486,0.009,0.009,0.009,-642.7883821
2021-02-07T01:58:30,2459252.582,-17.576,-15.359,0.074,2.217,1.509,0,1.509,8.557,0.074,0,1.501,0.009,1.501,0.009,0,7.63,64.701,112.255,-0.004,111.625,0.01,0.01,0.01,-642.8399348
2021-02-07T01:59:15,2459252.583,-16.512,-14.328,0.074,2.184,1.508,0,1.508,8.563,0.074,0,1.5,0.009,1.5,0.009,0,7.637,64.656,113.401,-0.068,113.401,0.015,0.015,0.015,-642.8868938
2021-02-07T02:00:00,2459252.583,-15.046,-12.88,0.073,2.167,1.506,0,1.506,8.563,0.073,0,1.497,0.008,1.497,0.008,0,7.639,64.649,115.358,-0.029,114.429,0.014,0.014,0.014,-642.9121831
2021-02-07T02:00:45,2459252.584,-15.43,-13.312,0.073,2.118,1.506,0,1.506,8.541,0.073,0,1.499,0.008,1.499,0.008,0,7.616,64.682,118.455,-0.026,118.455,0.011,0.012,0.012,-642.9819101
2021-02-07T02:01:30,2459252.584,-16.336,-14.17,0.072,2.167,1.51,0,1.51,8.539,0.072,0,1.502,0.009,1.502,0.009,0,7.612,64.654,113.039,-0.025,112.388,0.01,0.01,0.01,-642.9132814000001
2021-02-07T02:02:15,2459252.585,-17.812,-15.65,0.071,2.161,1.502,0,1.502,8.539,0.071,0,1.491,0.011,1.491,0.011,0,7.614,64.832,109.364,0.003,109.364,0.027,0.027,0.027,-642.9229177
2021-02-07T02:03:00,2459252.585,-17.985,-15.861,0.073,2.125,1.505,0,1.505,8.541,0.073,0,1.497,0.008,1.497,0.008,0,7.616,64.758,114.46,0.028,114.46,0.017,0.017,0.017,-642.9719491000001
2021-02-07T02:03:45,2459252.586,-17.813,-15.675,0.074,2.138,1.509,0,1.509,8.55,0.074,0,1.498,0.011,1.498,0.011,0,7.624,64.707,108.779,0.022,108.779,0.035,0.035,0.035,-642.9523518
2021-02-07T02:04:30,2459252.586,-16.63,-14.451,0.074,2.179,1.512,0,1.512,8.557,0.074,0,1.5,0.012,1.5,0.012,0,7.63,64.621,110.793,-0.079,56.014,0.029,0.03,0.03,-642.8940088
2021-02-07T02:05:15,2459252.587,-16.19,-14.016,0.074,2.174,1.508,0,1.508,8.543,0.074,0,1.5,0.008,1.5,0.008,0,7.616,64.776,115.468,-0.006,115.468,0.011,0.011,0.011,-642.9011238
2021-02-07T02:06:00,2459252.588,-15.836,-13.664,0.073,2.173,1.509,0,1.509,8.532,0.073,0,1.502,0.007,1.502,0.007,0,7.604,64.753,118.863,-0.037,118.863,0.006,0.006,0.006,-642.9036451000001
2021-02-07T02:06:45,2459252.588,-16.584,-14.414,0.074,2.17,1.516,0,1.516,8.588,0.074,0,1.508,0.008,1.508,0.008,0,7.66,64.587,112.514,-0.016,112.172,0.004,0.004,0.004,-642.9068158
2021-02-07T02:07:30,2459252.589,-16.403,-14.244,0.073,2.159,1.505,0,1.505,8.558,0.073,0,1.497,0.008,1.497,0.008,0,7.634,64.696,114.094,0.04,114.094,0.01,0.011,0.011,-642.9235671
2021-02-07T02:08:15,2459252.589,-16.962,-14.792,0.071,2.17,1.504,0,1.504,8.535,0.071,0,1.496,0.008,1.496,0.008,0,7.61,64.727,113.272,0.018,112.895,0.016,0.016,0.016,-642.9101107
2021-02-07T02:09:00,2459252.59,-16.824,-14.675,0.071,2.149,1.507,0,1.507,8.539,0.071,0,1.5,0.007,1.5,0.007,0,7.615,64.609,117.275,0.015,117.275,0.019,0.019,0.019,-642.9399937000001
2021-02-07T02:09:45,2459252.59,-17.283,-15.165,0.069,2.117,1.507,0,1.507,8.551,0.069,0,1.495,0.012,1.495,0.012,0,7.627,64.619,109.648,0.021,55.109,0.028,0.028,0.028,-642.9877263000001
2021-02-07T02:10:30,2459252.591,-17.395,-15.256,0.072,2.139,1.511,0,1.511,8.544,0.072,0,1.507,0.004,1.507,0.004,0,7.618,64.589,106.732,-0.007,106.732,0.001,0.002,0.002,-642.9531254
2021-02-07T02:11:15,2459252.591,-17.154,-15.008,0.074,2.146,1.511,0,1.511,8.538,0.074,0,1.503,0.008,1.503,0.008,0,7.611,64.66,111.078,-0.029,110.731,0.008,0.008,0.008,-642.9409678000001
2021-02-07T02:12:00,2459252.592,-16.351,-14.143,0.074,2.208,1.519,0,1.519,8.524,0.074,0,1.511,0.008,1.511,0.008,0,7.594,64.497,113.807,-0.011,113.807,0.007,0.007,0.007,-642.8527418
2021-02-07T02:12:45,2459252.592,-16.031,-13.804,0.072,2.226,1.512,0,1.512,8.523,0.072,0,1.505,0.007,1.505,0.007,0,7.597,64.568,118.484,0.024,118.484,0.01,0.01,0.01,-642.8293244
2021-02-07T02:13:30,2459252.593,-16.537,-14.337,0.071,2.199,1.51,0,1.51,8.538,0.071,0,1.498,0.012,1.498,0.012,0,7.612,64.615,110.289,-0.016,55.7,0.017,0.018,0.018,-642.8688437000001
2021-02-07T02:14:15,2459252.593,-17.627,-15.479,0.072,2.148,1.507,0,1.507,8.524,0.072,0,1.495,0.012,1.495,0.012,0,7.6,64.586,107.014,-0.028,98.92,0.019,0.02,0.02,-642.9403184
2021-02-07T02:15:00,2459252.594,-17.706,-15.608,0.074,2.098,1.507,0,1.507,8.526,0.074,0,1.493,0.014,1.493,0.014,0,7.601,64.619,112.492,-0.003,74.038,0.025,0.025,0.025,-643.0092718000001
2021-02-07T02:15:45,2459252.594,-18.441,-16.298,0.075,2.143,1.512,0,1.512,8.545,0.075,0,1.498,0.014,1.498,0.014,0,7.618,64.58,114.474,-0.017,73.065,0.029,0.029,0.029,-642.9441385
2021-02-07T02:16:30,2459252.595,-17.949,-15.799,0.075,2.15,1.509,0,1.509,8.536,0.075,0,1.501,0.008,1.501,0.008,0,7.61,64.657,113.908,-0.041,113.908,0.007,0.007,0.007,-642.9341775
2021-02-07T02:17:15,2459252.595,-17.544,-15.358,0.075,2.186,1.508,0,1.508,8.523,0.075,0,1.5,0.008,1.5,0.008,0,7.597,64.632,112.799,0.042,110.537,0.016,0.016,0.016,-642.8829495
2021-02-07T02:18:00,2459252.596,-16.915,-14.748,0.074,2.167,1.508,0,1.508,8.531,0.074,0,1.501,0.007,1.501,0.007,0,7.605,64.637,118.594,-0.011,118.594,0.006,0.007,0.007,-642.9110848
2021-02-07T02:18:45,2459252.596,-17.416,-15.259,0.075,2.157,1.504,0,1.504,8.547,0.075,0,1.497,0.007,1.497,0.007,0,7.624,64.655,119.642,0.04,119.642,0.01,0.01,0.01,-642.9242165
2021-02-07T02:19:30,2459252.597,-17.622,-15.426,0.074,2.196,1.505,0,1.505,8.522,0.074,0,1.498,0.008,1.498,0.008,0,7.598,64.64,120.339,0.023,120.339,0.014,0.014,0.014,-642.8698178
2021-02-07T02:20:15,2459252.597,-18.577,-16.393,0.072,2.184,1.505,0,1.505,8.511,0.072,0,1.498,0.007,1.498,0.007,0,7.586,64.654,121.794,-0.03,121.794,0.015,0.015,0.015,-642.8890904
2021-02-07T02:21:00,2459252.598,-18.54,-16.353,0.069,2.186,1.503,0,1.503,8.524,0.069,0,1.496,0.008,1.496,0.008,0,7.6,64.706,119.628,-0.005,119.628,0.012,0.012,0.012,-642.8895393
2021-02-07T02:21:45,2459252.598,-18.697,-16.509,0.07,2.187,1.507,0,1.507,8.537,0.07,0,1.499,0.007,1.499,0.007,0,7.612,64.679,118.943,-0.021,118.943,0.011,0.011,0.011,-642.887018
2021-02-07T02:22:30,2459252.599,-18.131,-15.92,0.069,2.21,1.5,0,1.5,8.535,0.069,0,1.492,0.007,1.492,0.007,0,7.612,64.795,117.359,-0.021,117.359,0.011,0.011,0.011,-642.8553873000001
2021-02-07T02:23:15,2459252.599,-17.609,-15.421,0.069,2.188,1.505,0,1.505,8.525,0.069,0,1.498,0.008,1.498,0.008,0,7.6,64.704,113.932,-0.029,113.861,0.014,0.015,0.015,-642.8866933
2021-02-07T02:24:00,2459252.6,-17.481,-15.317,0.069,2.164,1.507,0,1.507,8.513,0.069,0,1.499,0.007,1.499,0.007,0,7.589,64.593,117.758,-0.004,117.758,0.015,0.015,0.015,-642.9208453
2021-02-07T02:24:45,2459252.601,-18.442,-16.241,0.071,2.201,1.511,0,1.511,8.515,0.071,0,1.507,0.004,1.507,0.004,0,7.588,64.594,119.97,-0.044,119.97,0.011,0.011,0.011,-642.8659977
2021-02-07T02:25:30,2459252.601,-18.845,-16.601,0.07,2.243,1.508,0,1.508,8.526,0.07,0,1.501,0.007,1.501,0.007,0,7.601,64.589,118.455,-0.011,118.455,0.008,0.008,0.008,-642.80733
2021-02-07T02:26:15,2459252.602,-19.479,-17.213,0.07,2.266,1.513,0,1.513,8.544,0.07,0,1.506,0.007,1.506,0.007,0,7.619,64.434,118.852,-0.017,118.852,0.007,0.007,0.007,-642.7746010000001
2021-02-07T02:27:00,2459252.602,-18.955,-16.681,0.069,2.274,1.508,0,1.508,8.531,0.069,0,1.5,0.008,1.5,0.008,0,7.608,64.482,117.167,-0.019,117.167,0.009,0.009,0.009,-642.7643153
2021-02-07T02:27:45,2459252.603,-18.323,-16.092,0.069,2.231,1.512,0,1.512,8.517,0.069,0,1.501,0.011,1.501,0.011,0,7.592,64.445,113.483,-0.01,54.733,0.017,0.017,0.017,-642.8255043
2021-02-07T02:28:30,2459252.603,-17.238,-15.064,0.07,2.174,1.501,0,1.501,8.494,0.07,0,1.493,0.007,1.493,0.007,0,7.573,64.581,117.599,-0.029,117.599,0.018,0.018,0.018,-642.905517
2021-02-07T02:29:15,2459252.604,-17.561,-15.34,0.069,2.22,1.505,0,1.505,8.512,0.069,0,1.498,0.007,1.498,0.007,0,7.59,64.445,118.902,-0.023,118.902,0.016,0.017,0.017,-642.8411573000001
2021-02-07T02:30:00,2459252.604,-17.668,-15.428,0.069,2.24,1.509,0,1.509,8.521,0.069,0,1.501,0.008,1.501,0.008,0,7.597,64.502,114.476,-0.04,114.476,0.01,0.011,0.011,-642.8126973
2021-02-07T02:30:45,2459252.605,-18.394,-16.154,0.07,2.24,1.512,0,1.512,8.535,0.07,0,1.505,0.007,1.505,0.007,0,7.608,64.503,117.941,-0.026,117.941,0.005,0.005,0.005,-642.811599
2021-02-07T02:31:30,2459252.605,-18.124,-15.882,0.071,2.242,1.505,0,1.505,8.496,0.071,0,1.501,0.004,1.501,0.004,0,7.573,64.552,119.765,0.0,119.765,0.011,0.011,0.011,-642.8076547000001
2021-02-07T02:32:15,2459252.606,-18.335,-16.139,0.07,2.196,1.503,0,1.503,8.497,0.07,0,1.496,0.007,1.496,0.007,0,7.573,64.601,116.737,-0.011,116.737,0.011,0.011,0.011,-642.8742110000001
2021-02-07T02:33:00,2459252.606,-18.63,-16.403,0.071,2.227,1.51,0,1.51,8.508,0.071,0,1.503,0.007,1.503,0.007,0,7.581,64.599,116.869,-0.003,116.869,0.017,0.017,0.017,-642.8289997
2021-02-07T02:33:45,2459252.607,-18.663,-16.491,0.069,2.172,1.516,0,1.516,8.51,0.069,0,1.508,0.008,1.508,0.008,0,7.581,64.478,117.536,-0.003,117.536,0.017,0.017,0.017,-642.9094613
2021-02-07T02:34:30,2459252.607,-17.584,-15.386,0.069,2.197,1.51,0,1.51,8.489,0.069,0,1.502,0.008,1.502,0.008,0,7.563,64.491,117.253,-0.012,117.253,0.016,0.017,0.017,-642.8738863
2021-02-07T02:35:15,2459252.608,-17.367,-15.157,0.068,2.209,1.505,0,1.505,8.485,0.068,0,1.497,0.008,1.497,0.008,0,7.563,64.445,113.383,-0.024,113.383,0.014,0.014,0.014,-642.8579086
2021-02-07T02:36:00,2459252.608,-16.844,-14.596,0.07,2.248,1.509,0,1.509,8.515,0.07,0,1.5,0.008,1.5,0.008,0,7.591,64.437,111.78,-0.076,111.78,0.009,0.009,0.009,-642.800215
2021-02-07T02:36:45,2459252.609,-17.697,-15.446,0.071,2.25,1.509,0,1.509,8.499,0.071,0,1.502,0.007,1.502,0.007,0,7.574,64.486,117.204,0.001,117.204,0.006,0.006,0.006,-642.7962707
2021-02-07T02:37:30,2459252.609,-18.076,-15.841,0.072,2.235,1.509,0,1.509,8.497,0.072,0,1.505,0.004,1.505,0.004,0,7.571,64.505,121.582,0.003,121.582,0.01,0.01,0.01,-642.8165174000001
2021-02-07T02:38:15,2459252.61,-18.95,-16.715,0.072,2.236,1.508,0,1.508,8.503,0.072,0,1.5,0.008,1.5,0.008,0,7.579,64.502,115.474,0.001,115.474,0.009,0.009,0.009,-642.8150944
2021-02-07T02:39:00,2459252.61,-19.311,-17.057,0.071,2.254,1.509,0,1.509,8.504,0.071,0,1.505,0.004,1.505,0.004,0,7.579,64.432,116.872,-0.051,116.872,0.011,0.011,0.011,-642.7905787
2021-02-07T02:39:45,2459252.611,-19.227,-16.998,0.07,2.228,1.503,0,1.503,8.498,0.07,0,1.499,0.004,1.499,0.004,0,7.573,64.662,116.094,-0.056,116.094,0.016,0.016,0.016,-642.828675
2021-02-07T02:40:30,2459252.611,-18.194,-16.001,0.07,2.193,1.507,0,1.507,8.491,0.07,0,1.499,0.008,1.499,0.008,0,7.566,64.558,117.912,0.0,117.562,0.018,0.018,0.018,-642.87848
2021-02-07T02:41:15,2459252.612,-18.043,-15.837,0.066,2.206,1.509,0,1.509,8.49,0.066,0,1.497,0.012,1.497,0.012,0,7.564,64.512,111.722,-0.042,111.679,0.021,0.021,0.021,-642.8643742
2021-02-07T02:42:00,2459252.613,-17.685,-15.436,0.067,2.25,1.516,0,1.516,8.492,0.067,0,1.508,0.008,1.508,0.008,0,7.562,64.504,114.434,-0.016,114.434,0.007,0.007,0.007,-642.8006639
2021-02-07T02:42:45,2459252.613,-18.373,-16.049,0.067,2.325,1.515,0,1.515,8.489,0.067,0,1.508,0.007,1.508,0.007,0,7.56,64.476,118.78,0.004,118.78,0.008,0.008,0.008,-642.6939389
2021-02-07T02:43:30,2459252.614,-18.321,-16.016,0.068,2.305,1.511,0,1.511,8.498,0.068,0,1.503,0.008,1.503,0.008,0,7.571,64.556,119.701,-0.012,119.701,0.012,0.012,0.012,-642.7213006000001
2021-02-07T02:44:15,2459252.614,-18.974,-16.726,0.07,2.248,1.506,0,1.506,8.496,0.07,0,1.499,0.008,1.499,0.008,0,7.57,64.671,119.74,-0.043,119.74,0.018,0.018,0.018,-642.800215
2021-02-07T02:45:00,2459252.615,-18.668,-16.434,0.07,2.234,1.511,0,1.511,8.486,0.07,0,1.506,0.004,1.506,0.004,0,7.558,64.584,121.616,0.03,121.616,0.015,0.015,0.015,-642.820137
2021-02-07T02:45:45,2459252.615,-18.693,-16.456,0.071,2.236,1.508,0,1.508,8.487,0.071,0,1.504,0.004,1.504,0.004,0,7.561,64.572,121.105,0.013,121.105,0.015,0.015,0.015,-642.8161927
2021-02-07T02:46:30,2459252.616,-18.522,-16.245,0.069,2.277,1.514,0,1.514,8.471,0.069,0,1.506,0.008,1.506,0.008,0,7.543,64.467,115.793,-0.017,115.793,0.015,0.015,0.015,-642.7600463
2021-02-07T02:47:15,2459252.616,-18.515,-16.236,0.066,2.279,1.51,0,1.51,8.468,0.066,0,1.503,0.007,1.503,0.007,0,7.541,64.541,115.93,-0.032,115.93,0.012,0.012,0.012,-642.7604952
2021-02-07T02:48:00,2459252.617,-18.467,-16.205,0.068,2.262,1.507,0,1.507,8.472,0.068,0,1.503,0.004,1.503,0.004,0,7.546,64.565,118.527,-0.036,118.527,0.011,0.011,0.011,-642.7824896000001
2021-02-07T02:48:45,2459252.617,-19.17,-16.893,0.071,2.278,1.513,0,1.513,8.472,0.071,0,1.505,0.008,1.505,0.008,0,7.544,64.456,114.553,-0.036,114.553,0.013,0.013,0.013,-642.7564267
2021-02-07T02:49:30,2459252.618,-19.273,-17.039,0.073,2.234,1.509,0,1.509,8.477,0.073,0,1.501,0.008,1.501,0.008,0,7.552,64.492,117.107,0.004,117.107,0.016,0.016,0.016,-642.8168421
2021-02-07T02:50:15,2459252.618,-19.786,-17.488,0.073,2.298,1.516,0,1.516,8.501,0.073,0,1.512,0.004,1.512,0.004,0,7.573,64.42,124.802,-0.032,124.802,0.017,0.017,0.017,-642.7257701
2021-02-07T02:51:00,2459252.619,-19.662,-17.364,0.074,2.298,1.515,0,1.515,8.478,0.074,0,1.507,0.008,1.507,0.008,0,7.551,64.419,115.216,-0.027,115.216,0.017,0.017,0.017,-642.7246718
2021-02-07T02:51:45,2459252.619,-19.789,-17.511,0.074,2.279,1.522,0,1.522,8.497,0.074,0,1.514,0.008,1.514,0.008,0,7.567,64.336,115.335,0.002,115.335,0.013,0.014,0.014,-642.7517088000001
2021-02-07T02:52:30,2459252.62,-18.839,-16.552,0.074,2.287,1.524,0,1.524,8.471,0.074,0,1.516,0.008,1.516,0.008,0,7.54,64.286,112.59,-0.015,112.59,0.011,0.011,0.011,-642.7403248
2021-02-07T02:53:15,2459252.62,-18.89,-16.634,0.072,2.257,1.516,0,1.516,8.49,0.072,0,1.509,0.008,1.509,0.008,0,7.562,64.382,115.733,-0.02,115.733,0.011,0.011,0.011,-642.7852114
2021-02-07T02:54:00,2459252.621,-19.229,-16.991,0.071,2.238,1.52,0,1.52,8.47,0.071,0,1.513,0.008,1.513,0.008,0,7.539,64.426,115.758,-0.003,115.758,0.011,0.012,0.012,-642.8133467
2021-02-07T02:54:45,2459252.621,-19.879,-17.581,0.071,2.299,1.529,0,1.529,8.473,0.071,0,1.521,0.008,1.521,0.008,0,7.538,64.335,114.154,0.002,114.154,0.012,0.012,0.012,-642.7265437
2021-02-07T02:55:30,2459252.622,-19.821,-17.479,0.072,2.342,1.53,0,1.53,8.47,0.072,0,1.522,0.008,1.522,0.008,0,7.536,64.182,113.019,-0.015,113.019,0.014,0.014,0.014,-642.6642564
2021-02-07T02:56:15,2459252.622,-19.537,-17.226,0.072,2.311,1.521,0,1.521,8.457,0.072,0,1.512,0.008,1.512,0.008,0,7.526,64.358,111.364,0.007,111.364,0.015,0.015,0.015,-642.7083694
2021-02-07T02:57:00,2459252.623,-19.258,-16.907,0.073,2.351,1.515,0,1.515,8.462,0.073,0,1.507,0.009,1.507,0.009,0,7.533,64.448,111.791,0.007,111.791,0.015,0.015,0.015,-642.6503511
2021-02-07T02:57:45,2459252.623,-19.663,-17.323,0.074,2.34,1.515,0,1.515,8.47,0.074,0,1.506,0.008,1.506,0.008,0,7.542,64.416,111.601,-0.04,111.601,0.012,0.013,0.013,-642.6649058
2021-02-07T02:58:30,2459252.624,-20.04,-17.739,0.075,2.301,1.515,0,1.515,8.462,0.075,0,1.506,0.008,1.506,0.008,0,7.535,64.405,114.462,-0.06,114.462,0.01,0.011,0.011,-642.7193045
2021-02-07T02:59:15,2459252.624,-19.931,-17.646,0.076,2.285,1.519,0,1.519,8.452,0.076,0,1.51,0.008,1.51,0.008,0,7.523,64.34,113.893,0.017,113.893,0.012,0.012,0.012,-642.7409742
