date_obs,date_jd,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,f_nonconv,quiet_flux,ar_flux,conv_flux,pol_flux,pol_conv_flux,vconv_quiet,vconv_large,vconv_small,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-30T12:00:00,2458514,-23.389,-20.624,0.019,2.765,1.606,0,1.606,8.253,0.019,0,1.577,0.029,1.577,0.029,0,7.245,65.497,128.424,-0.203,47.008,0.044,0.045,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-03T12:00:00,2458518,-22.252,-19.555,-0.032,2.697,1.552,0,1.552,8.127,-0.032,0,1.508,0.044,1.508,0.044,0,7.164,64.703,128.659,-0.222,-21.851,0.037,0.038,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-09T12:00:00,2458524,-19.666,-16.648,-0.007,3.018,1.62,0,1.62,8.231,-0.007,0,1.537,0.082,1.537,0.082,0,7.183,67.072,125.167,-0.148,26.26,0.13,0.133,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-12T12:00:00,2458527,-21.021,-18.198,0.006,2.822,1.55,0,1.55,8.153,0.006,0,1.544,0.006,1.544,0.006,0,7.199,64.147,157.156,-0.165,157.156,0.007,0.008,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-13T12:00:00,2458528,-21.79,-18.95,-0.006,2.84,1.58,0,1.58,8.198,-0.005,-0.001,1.554,0.026,1.554,0.025,0,7.215,64.879,131.916,-0.115,-44.452,0.021,0.022,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-15T12:00:00,2458530,-23.337,-20.556,-0.074,2.781,1.6,0,1.6,8.227,-0.074,0,1.55,0.051,1.55,0.051,0,7.219,65.99,126.146,-0.015,-47.168,0.026,0.027,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-16T12:00:00,2458531,-20.81,-17.884,-0.08,2.926,1.676,0,1.676,8.313,-0.08,0,1.562,0.115,1.562,0.115,0,7.211,68.604,128.406,0.055,-32.531,0.129,0.132,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-19T12:00:00,2458534,-21.923,-18.21,0.008,3.713,1.88,0,1.88,8.65,0.008,0,1.607,0.273,1.607,0.273,0,7.206,77.668,146.223,0.054,-3.78,0.777,0.786,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-20T12:00:00,2458535,-21.781,-18.13,-0.003,3.651,1.907,0,1.907,8.651,-0.003,0,1.619,0.288,1.619,0.288,0,7.182,77.696,144.445,0.039,-3.786,0.712,0.722,-0.003,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-22T12:00:00,2458537,-23.138,-19.694,0.001,3.444,1.872,0,1.872,8.513,0.001,0,1.65,0.222,1.65,0.222,0,7.17,73.328,123.899,-0.079,9.845,0.34,0.347,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-23T12:00:00,2458538,-23.032,-19.964,0.041,3.069,1.758,0,1.758,8.365,0.041,0,1.633,0.126,1.633,0.126,0,7.174,70.088,129.938,-0.11,24.544,0.083,0.087,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-25T12:00:00,2458540,-20.272,-17.425,0.028,2.846,1.585,0,1.585,8.124,0.028,0,1.575,0.009,1.575,0.009,0,7.155,63.984,125.616,-0.198,17.749,-0.001,-0.001,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-26T12:00:00,2458541,-21.022,-18.267,0,2.755,1.545,0,1.545,8.092,0,0,1.54,0.005,1.54,0.005,0,7.144,64.048,108.842,-0.245,-108.842,0.015,0.016,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-01T12:00:00,2458544,-20.814,-18.271,-0.009,2.543,1.443,0,1.443,7.992,-0.009,0,1.443,0,1.443,0,0,7.137,62.206,nan,-0.174,nan,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-02T12:00:00,2458545,-22.483,-19.871,-0.007,2.612,1.485,0,1.485,8.014,-0.007,0,1.485,0,1.485,0,0,7.127,62.522,nan,-0.199,nan,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-04T12:00:00,2458547,-19.799,-17.048,-0.039,2.751,1.576,0,1.576,8.131,-0.039,0,1.513,0.063,1.513,0.063,0,7.121,66.765,147.194,-0.163,-22.208,0.09,0.092,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-07T12:00:00,2458550,-21.515,-18.106,-0.002,3.409,1.758,0.002,1.76,8.418,-0.003,0.001,1.546,0.214,1.546,0.212,0,7.126,74.759,152.722,-0.133,-12.447,0.611,0.618,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-10T12:00:00,2458553,-22.452,-19.368,-0.002,3.085,1.67,0.001,1.67,8.214,0.002,-0.004,1.576,0.094,1.576,0.094,0,7.119,67.801,130.162,-0.159,-4.038,0.096,0.099,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-11T12:00:00,2458554,-22.54,-19.754,0.02,2.786,1.642,0,1.642,8.169,0.022,-0.002,1.571,0.071,1.571,0.071,0,7.123,66.241,114.345,-0.101,-22.054,0.041,0.043,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-15T12:00:00,2458558,-22.621,-19.84,-0.043,2.78,1.625,0,1.625,8.126,-0.043,0,1.575,0.05,1.575,0.05,0,7.098,65.996,117.888,0.004,-7.976,0.041,0.042,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-17T12:00:00,2458560,-20.735,-17.459,-0.014,3.276,1.75,0,1.75,8.264,-0.014,0,1.66,0.091,1.66,0.091,0,7.088,69.143,121.567,0.031,-24.318,0.248,0.251,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-18T12:00:00,2458561,-21.55,-18.108,0.008,3.442,1.8,0.001,1.801,8.385,0.004,0.003,1.655,0.146,1.655,0.145,0,7.094,73.114,155.477,0.064,-2.75,0.458,0.463,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-21T12:00:00,2458564,-19.422,-15.938,-0.196,3.483,1.963,0.005,1.968,8.747,-0.158,-0.038,1.626,0.342,1.626,0.337,0,7.079,86.202,191.623,-0.154,-24.239,0.52,0.531,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-22T12:00:00,2458565,-21.256,-18.488,-0.155,2.769,1.945,0.008,1.953,8.707,-0.085,-0.07,1.619,0.335,1.619,0.326,0,7.122,84.474,198.746,-0.175,-17.235,0.051,0.059,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-25T12:00:00,2458568,-23.283,-20.562,-0.001,2.721,1.531,0,1.531,7.967,-0.001,0,1.531,0,1.531,0,0,7.043,62.971,nan,-0.209,nan,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-28T12:00:00,2458571,-21.651,-18.879,-0.012,2.772,1.517,0,1.517,7.976,-0.012,0,1.513,0.004,1.513,0.004,0,7.054,63.21,108.659,-0.185,68.267,0.009,0.009,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-29T12:00:00,2458572,-19.679,-16.985,-0.007,2.694,1.481,0,1.481,7.898,-0.007,0,1.481,0,1.481,0,0,6.995,63.32,nan,-0.16,nan,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31T12:00:00,2458574,-24.173,-21.332,-0.01,2.84,1.569,0,1.57,8.002,-0.014,0.004,1.534,0.036,1.534,0.035,0,7.019,65.229,134.388,-0.194,20.027,0.049,0.05,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-04T12:00:00,2458578,-22.446,-19.142,-0.015,3.304,1.705,0,1.705,8.274,-0.015,0,1.515,0.189,1.515,0.189,0,7.002,75.765,165.829,-0.149,12.351,0.501,0.507,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-05T12:00:00,2458579,-23.663,-20.585,-0.023,3.078,1.688,0,1.688,8.222,-0.023,0,1.527,0.161,1.527,0.161,0,7.025,72.468,154.604,-0.148,7.369,0.282,0.287,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-06T12:00:00,2458580,-22.157,-19.053,-0.001,3.104,1.672,0,1.672,8.17,-0.001,0,1.545,0.127,1.545,0.127,0,7.022,70.604,154.302,-0.126,21.757,0.17,0.174,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-08T12:00:00,2458582,-21.4,-18.406,0.133,2.994,1.705,0.006,1.711,8.215,0.07,0.063,1.573,0.138,1.573,0.132,0,7.034,72.355,185.039,-0.091,7.066,0.203,0.206,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-10T12:00:00,2458584,-20.921,-17.283,0.159,3.638,2.019,0.016,2.034,8.684,0.009,0.151,1.629,0.406,1.629,0.39,0,7.056,83.22,169.262,0.022,-1.267,0.719,0.73,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-12T12:00:00,2458586,-21.71,-16.754,0.166,4.956,2.25,0.021,2.271,9.227,0.09,0.076,1.615,0.657,1.615,0.635,0,7,98.222,178.024,0.201,2.769,1.953,1.974,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-13T12:00:00,2458587,-24.136,-19.036,-0.013,5.099,2.269,0.022,2.291,9.351,-0.007,-0.006,1.595,0.696,1.595,0.674,0,7.024,100.619,179.26,0.231,11.016,2.066,2.089,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-18T12:00:00,2458592,-20.37,-17.492,-0.055,2.878,1.795,0.007,1.803,8.337,0.014,-0.068,1.594,0.209,1.594,0.202,0,7.012,76.84,187.79,0.048,31.744,0.057,0.062,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-20T12:00:00,2458594,-21.992,-19.265,-0.001,2.728,1.519,0,1.519,7.924,0.002,-0.002,1.504,0.016,1.504,0.015,0,6.989,64.16,166.553,-0.192,40.81,-0.003,-0.003,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-21T12:00:00,2458595,-20.45,-17.695,-0.005,2.755,1.498,0,1.498,7.855,-0.005,0,1.489,0.008,1.489,0.008,0,6.948,63.014,102.775,-0.177,-28.139,0.014,0.015,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-22T12:00:00,2458596,-21.277,-18.506,-0.002,2.771,1.526,0,1.526,7.893,-0.002,0,1.526,0,1.526,0,0,6.953,63.977,nan,-0.211,nan,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-23T12:00:00,2458597,-20.765,-18.039,-0.004,2.725,1.505,0,1.505,7.859,-0.004,0,1.499,0.005,1.499,0.005,0,6.933,63.801,113.966,-0.124,113.966,0.016,0.016,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-26T12:00:00,2458600,-20.235,-17.69,0.01,2.545,1.439,0,1.439,7.662,0.01,0,1.439,0,1.439,0,0,6.79,62.85,nan,-0.149,nan,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-27T12:00:00,2458601,-18.429,-15.722,0.009,2.707,1.471,0,1.471,7.697,0.009,0,1.463,0.007,1.463,0.007,0,6.8,63.258,103.401,-0.125,-38.446,0.021,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-27T12:00:00,2458601,-18.429,-15.722,0.009,2.707,1.471,0,1.471,7.697,0.009,0,1.463,0.007,1.463,0.007,0,6.8,63.258,103.401,-0.125,-38.446,0.021,0.021,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-07T12:00:00,2457761,-25.677,-22.341,0.04,3.336,1.889,0,1.889,8.283,0.04,0,1.727,0.162,1.727,0.162,0,6.934,72.896,125.048,-0.038,-1.665,0.245,0.25,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-08T12:00:00,2457762,-24,-20.931,0.06,3.069,1.838,0,1.838,8.185,0.06,0,1.739,0.099,1.739,0.099,0,6.922,70.6,124.184,0.138,-11.931,0.103,0.106,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-09T12:00:00,2457763,-23.442,-20.337,0.06,3.105,1.766,0,1.766,8.098,0.06,0,1.707,0.059,1.707,0.059,0,6.918,68.982,123.225,0.191,18.397,0.067,0.068,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-10T12:00:00,2457764,-23.146,-20.154,0.016,2.992,1.786,0,1.786,8.114,0.016,0,1.741,0.045,1.741,0.045,0,6.91,69.501,119.162,0.206,93.268,0.061,0.062,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-11T12:00:00,2457765,-23.321,-20.289,0.001,3.032,1.756,0,1.756,8.072,0.001,0,1.711,0.046,1.711,0.046,0,6.904,68.531,115.174,0.192,29.888,0.069,0.07,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-12T12:00:00,2457766,-22.319,-19.24,0.015,3.079,1.747,0,1.747,8.083,0.015,0,1.694,0.053,1.694,0.053,0,6.919,68.659,116.864,0.241,40.749,0.108,0.11,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-13T12:00:00,2457767,-24.067,-20.817,0.009,3.25,1.816,0.001,1.816,8.175,0.003,0.005,1.717,0.1,1.717,0.099,0,6.921,70.839,125.935,0.22,-16.429,0.186,0.189,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-14T12:00:00,2457768,-25.658,-22.13,0.041,3.528,1.98,0.005,1.985,8.415,-0.003,0.044,1.79,0.196,1.79,0.191,0,6.944,76.454,159.152,0.302,-23.681,0.414,0.42,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-15T12:00:00,2457769,-24.584,-20.798,0.053,3.785,2.199,0.006,2.206,8.703,-0.003,0.055,1.845,0.361,1.845,0.355,0,6.959,80.976,147.973,0.399,2.615,0.63,0.642,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-16T12:00:00,2457770,-24.777,-20.602,0.117,4.175,2.309,0.006,2.315,8.897,0.071,0.046,1.855,0.46,1.855,0.454,0,6.94,85.626,150.993,0.442,10.578,0.921,0.936,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-17T12:00:00,2457771,-24.533,-19.833,0.112,4.7,2.388,0.006,2.395,9.128,0.085,0.027,1.841,0.554,1.841,0.548,0,6.942,91.132,159.434,0.343,2.685,1.434,1.454,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-18T12:00:00,2457772,-25.729,-20.731,0.049,4.998,2.453,0.006,2.459,9.266,0.039,0.01,1.862,0.597,1.862,0.591,0,6.953,93.374,163.195,0.277,4.421,1.64,1.662,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-19T12:00:00,2457773,-26.851,-22.128,-0.01,4.723,2.497,0.005,2.502,9.258,-0.004,-0.006,1.874,0.628,1.874,0.623,0,6.959,91.135,151.937,0.284,1.839,1.348,1.372,-0.004,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-20T12:00:00,2457774,-25.595,-20.966,-0.009,4.629,2.541,0.005,2.546,9.336,-0.004,-0.005,1.821,0.725,1.821,0.72,0,6.975,92.56,151.129,0.294,11.857,1.289,1.316,-0.005,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-21T12:00:00,2457775,-24.313,-19.715,0.137,4.598,2.646,0.01,2.656,9.622,0.093,0.044,1.885,0.771,1.885,0.761,0,6.976,99.823,172.639,0.311,15.179,1.384,1.41,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-22T12:00:00,2457776,-25.448,-20.57,0.263,4.878,2.759,0.015,2.774,9.814,0.201,0.062,1.954,0.82,1.954,0.805,0,6.984,102.528,179.629,0.334,14.2,1.529,1.558,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-23T12:00:00,2457777,-25.692,-20.702,0.179,4.99,2.698,0.012,2.71,9.693,0.153,0.026,1.914,0.796,1.914,0.784,0,6.994,99.52,168.928,0.305,17.271,1.71,1.738,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-24T12:00:00,2457778,-25.932,-21.078,0.025,4.854,2.598,0.011,2.608,9.528,0.036,-0.011,1.884,0.724,1.884,0.713,0,6.999,96.471,167.229,0.333,25.065,1.541,1.568,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-25T12:00:00,2457779,-22.913,-18.204,-0.017,4.709,2.632,0.013,2.645,9.482,0.002,-0.019,1.892,0.753,1.892,0.74,0,6.955,95.621,160.101,0.251,28.342,1.453,1.48,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-26T12:00:00,2457780,-23.818,-19.321,0.016,4.497,2.582,0.012,2.593,9.414,0.042,-0.026,1.906,0.687,1.906,0.676,0,6.973,94.765,165.019,0.146,25.266,1.095,1.12,0.003,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-27T12:00:00,2457781,-22.5,-18.432,0.051,4.067,2.497,0.01,2.506,9.232,0.083,-0.033,1.917,0.589,1.917,0.579,0,6.994,90.653,161.268,-0.121,20.36,0.795,0.815,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-28T12:00:00,2457782,-23.296,-19.387,0.052,3.909,2.369,0.008,2.377,9.037,0.072,-0.02,1.911,0.465,1.911,0.458,0,7.004,87.247,163.259,-0.29,12.755,0.648,0.664,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-29T12:00:00,2457783,-24.372,-20.396,0.064,3.976,2.241,0.004,2.244,8.816,0.067,-0.003,1.896,0.348,1.896,0.345,0,6.989,82.573,154.4,-0.432,-2.541,0.753,0.765,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-30T12:00:00,2457784,-23.017,-19.044,-0.006,3.973,2.204,0.003,2.207,8.832,0.004,-0.01,1.834,0.373,1.834,0.37,0,7.017,83.158,151.821,-0.603,-15.316,0.766,0.78,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-31T12:00:00,2457785,-22.623,-18.73,-0.033,3.893,2.22,0.003,2.222,8.786,-0.018,-0.015,1.83,0.392,1.83,0.39,0,6.944,83.723,150.931,-0.488,-0.623,0.67,0.684,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-01T12:00:00,2457786,-24.005,-20.398,0.002,3.607,2.179,0.004,2.184,8.757,0.017,-0.016,1.767,0.417,1.767,0.413,0,6.937,84.395,156.286,-0.388,-9.358,0.604,0.617,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-02T12:00:00,2457787,-22.517,-19.062,0.045,3.454,2.123,0.002,2.125,8.646,0.059,-0.014,1.745,0.38,1.745,0.378,0,6.942,81.838,148.112,-0.201,-5.556,0.487,0.499,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-03T12:00:00,2457788,-23.379,-20.223,0.078,3.156,1.955,0.001,1.956,8.375,0.082,-0.004,1.696,0.26,1.696,0.259,0,6.935,75.738,134.354,-0.064,-3.811,0.238,0.246,-0.003,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-04T12:00:00,2457789,-23.038,-20.171,0.084,2.867,1.773,0,1.773,8.152,0.084,0,1.625,0.147,1.625,0.147,0,6.912,72.167,137.191,0.008,11.351,0.186,0.19,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-05T12:00:00,2457790,-22.856,-20.125,0.047,2.731,1.693,0,1.693,8.038,0.047,0,1.625,0.068,1.625,0.068,0,6.921,68.168,129.939,0.115,32.411,0.061,0.063,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-06T12:00:00,2457791,-23.303,-20.441,0.006,2.862,1.68,0,1.68,7.994,0.006,0,1.639,0.041,1.639,0.041,0,6.898,67.565,128.49,0.134,60.2,0.016,0.017,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-07T12:00:00,2457792,-23.762,-20.8,-0.014,2.962,1.697,0,1.697,8.039,-0.014,0,1.635,0.063,1.635,0.063,0,6.918,68.46,143.07,0.075,36.187,0.083,0.085,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-08T12:00:00,2457793,-21.039,-18.067,0,2.972,1.699,0,1.699,8.041,0,0,1.615,0.084,1.615,0.084,0,6.892,69.763,138.459,0.115,-5.418,0.169,0.171,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-09T12:00:00,2457794,-22.163,-18.599,0.039,3.564,1.835,0.003,1.838,8.304,0.029,0.01,1.652,0.185,1.652,0.183,0,6.906,77.305,171.015,0.165,12.058,0.524,0.53,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-10T12:00:00,2457795,-23.225,-19.804,-0.02,3.421,1.931,0.005,1.936,8.505,-0.027,0.008,1.669,0.266,1.669,0.261,0,6.936,81.918,173.512,0.15,5.144,0.634,0.642,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-11T12:00:00,2457796,-23.469,-19.744,-0.063,3.725,2.068,0.005,2.074,8.655,-0.056,-0.007,1.778,0.296,1.778,0.291,0,6.939,83.338,171.513,0.109,-4.139,0.601,0.611,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-12T12:00:00,2457797,-24.729,-20.972,-0.066,3.757,2.146,0.004,2.15,8.717,-0.052,-0.014,1.781,0.369,1.781,0.365,0,6.925,83.939,156.385,0.187,-1.128,0.67,0.682,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-13T12:00:00,2457798,-22.809,-19.145,-0.017,3.663,2.138,0.002,2.139,8.639,-0.007,-0.01,1.787,0.352,1.787,0.351,0,6.934,80.619,144.076,0.196,-5.082,0.554,0.566,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-14T12:00:00,2457799,-25.072,-21.395,0.01,3.677,2.126,0.001,2.127,8.554,0.016,-0.006,1.828,0.299,1.828,0.298,0,6.93,77.623,127.773,0.202,2.39,0.425,0.436,-0.003,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-15T12:00:00,2457800,-22.758,-19.132,0.023,3.626,2.124,0,2.124,8.526,0.023,-0.001,1.919,0.205,1.919,0.205,0,6.955,75.613,127.753,0.178,20.61,0.266,0.273,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-16T12:00:00,2457801,-21.959,-18.306,-0.017,3.653,2.117,0,2.117,8.517,-0.018,0,1.893,0.224,1.893,0.223,0,6.948,75.693,124.201,0.229,-2.274,0.326,0.334,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-17T12:00:00,2457802,-22.547,-18.786,0.006,3.76,2.139,0,2.139,8.577,0.004,0.002,1.875,0.265,1.875,0.264,0,6.946,77.629,131.945,0.158,-9.624,0.544,0.553,0.004,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-18T12:00:00,2457803,-19.77,-16.086,0.044,3.684,2.104,0,2.104,8.487,0.044,0,1.859,0.245,1.859,0.245,0,6.901,76.744,123.981,0.204,-36.615,0.541,0.549,0,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-19T12:00:00,2457804,-21.073,-17.378,0.028,3.696,2.067,0,2.067,8.535,0.028,0,1.843,0.224,1.843,0.224,0,6.967,77.099,135.144,0.267,-12.734,0.536,0.544,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-20T12:00:00,2457805,-21.109,-17.253,-0.067,3.857,2.104,0,2.104,8.56,-0.068,0.001,1.803,0.301,1.803,0.301,0,6.927,78.899,136.01,0.213,0.24,0.601,0.612,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-21T12:00:00,2457806,-21.433,-17.431,-0.097,4.002,2.356,0.003,2.359,8.948,-0.116,0.019,1.871,0.488,1.871,0.485,0,6.997,84.832,147.298,0.21,7.879,0.711,0.727,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-22T12:00:00,2457807,-21.905,-17.675,0,4.23,2.469,0.004,2.472,9.134,-0.03,0.03,1.838,0.634,1.838,0.63,0,6.943,90.162,151.661,0.066,0.351,1.076,1.096,0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-23T12:00:00,2457808,-21.081,-16.436,0.101,4.646,2.592,0.005,2.597,9.329,0.067,0.034,1.886,0.711,1.886,0.706,0,6.95,92.248,151.053,-0.068,1.938,1.434,1.459,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-24T12:00:00,2457809,-22.545,-17.508,0.089,5.037,2.612,0.005,2.617,9.349,0.066,0.023,1.868,0.75,1.868,0.744,0,6.943,91.919,147.42,-0.224,-7.434,1.815,1.842,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-25T12:00:00,2457810,-23.049,-18.207,0.015,4.842,2.612,0.006,2.618,9.411,0.017,-0.002,1.862,0.756,1.862,0.75,0,6.95,93.609,150.547,-0.43,-7.226,1.605,1.632,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-26T12:00:00,2457811,-24.094,-19.35,-0.001,4.744,2.576,0.005,2.58,9.304,0.009,-0.01,1.871,0.709,1.871,0.705,0,6.949,91.212,148.299,-0.503,-6.226,1.438,1.463,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-27T12:00:00,2457812,-22.719,-18.536,-0.01,4.183,2.553,0.006,2.559,9.255,0.005,-0.015,1.875,0.685,1.875,0.679,0,6.95,90.903,149.571,-0.447,-2.329,0.998,1.021,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-02-28T12:00:00,2457813,-21.492,-17.53,0.082,3.961,2.423,0.008,2.431,9.1,0.084,-0.003,1.808,0.623,1.808,0.615,0,6.931,90.704,157.341,-0.303,0.702,0.895,0.915,-0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-01T12:00:00,2457814,-22.02,-18.044,0.125,3.976,2.363,0.006,2.369,9.065,0.138,-0.013,1.792,0.577,1.792,0.571,0,6.934,91.291,162.666,-0.187,7.857,1.016,1.034,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-02T12:00:00,2457815,-23.137,-19.308,0.067,3.829,2.2,0.002,2.203,8.842,0.079,-0.012,1.713,0.49,1.713,0.487,0,6.908,88.641,161.905,-0.077,9.438,1.01,1.024,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-03T12:00:00,2457816,-24.12,-20.36,0.031,3.76,2.121,0,2.121,8.653,0.031,0,1.675,0.446,1.675,0.446,0,6.877,84.245,147.474,0.047,18.333,0.927,0.941,0.004,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-04T12:00:00,2457817,-21.204,-17.694,0.029,3.51,2.017,0,2.017,8.471,0.029,0,1.675,0.342,1.675,0.342,0,6.875,79.988,144.502,0.084,21.28,0.638,0.648,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-05T12:00:00,2457818,-18.224,-14.988,0.052,3.236,1.918,0,1.918,8.327,0.052,0,1.658,0.259,1.658,0.259,0,6.866,77.492,147.096,0.069,17.762,0.376,0.384,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-06T12:00:00,2457819,-19.35,-16.224,0.051,3.126,1.826,0,1.826,8.205,0.051,0,1.62,0.206,1.62,0.206,0,6.874,74.642,140.616,0.04,17.943,0.314,0.32,0.001,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-07T12:00:00,2457820,-20.376,-17.353,0.065,3.023,1.767,0,1.767,8.092,0.065,0,1.606,0.161,1.606,0.161,0,6.861,71.711,130.761,0.058,13.288,0.268,0.273,-0.002,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-08T12:00:00,2457821,-20.961,-18.004,0.034,2.957,1.709,0,1.709,8.049,0.034,0,1.616,0.093,1.616,0.093,0,6.864,71.087,151.582,0.057,23.462,0.172,0.175,0,,,,,,,,,,,,,,,,,,,,,,,,
