date_obs,co_lat,area
2015-07-30T23:14:09.00,1.868,10
2015-07-30T23:14:09.00,1.877,6
2015-07-30T23:14:09.00,1.88,17
2015-07-30T23:14:09.00,1.881,3
2015-07-30T23:14:09.00,1.882,4
2015-07-30T23:14:09.00,1.879,91
2015-07-30T23:14:09.00,1.879,3
2015-07-30T23:14:09.00,1.874,3
2015-07-30T23:14:09.00,1.849,5
2015-07-30T23:14:09.00,1.848,5
2015-07-30T23:14:09.00,1.826,5
2015-07-30T23:14:09.00,1.819,5
2015-07-30T23:14:09.00,1.839,54
2015-07-30T23:14:09.00,1.848,7
2015-07-30T23:14:09.00,1.853,30
2015-07-30T23:14:09.00,1.863,11
2015-07-30T23:14:09.00,1.874,12
2015-07-30T23:14:09.00,1.875,61
2015-07-30T23:14:09.00,1.878,55
2015-07-30T23:14:09.00,1.883,7
2015-07-30T23:14:09.00,1.883,5
2015-07-30T23:14:09.00,1.879,5
2015-07-30T23:14:09.00,1.838,6
2015-07-30T23:14:09.00,1.832,6
2015-07-30T23:14:09.00,1.816,40
2015-07-30T23:14:09.00,1.817,3
2015-07-30T23:14:09.00,1.828,5
2015-07-30T23:14:09.00,1.829,3
2015-07-30T23:14:09.00,1.874,7
2015-07-30T23:14:09.00,1.875,17
2015-07-30T23:14:09.00,1.877,4
2015-07-30T23:14:09.00,1.874,71
2015-07-30T23:14:09.00,1.883,4
2015-07-30T23:14:09.00,1.864,5
2015-07-30T23:14:09.00,1.855,3
2015-07-30T23:14:09.00,1.842,35
2015-07-30T23:14:09.00,1.839,6
2015-07-30T23:14:09.00,1.834,3
2015-07-30T23:14:09.00,1.834,8
2015-07-30T23:14:09.00,1.85,5
2015-07-30T23:14:09.00,1.883,6
2015-07-30T23:14:09.00,1.868,6
2015-07-30T23:14:09.00,1.857,7
2015-07-30T23:14:09.00,1.858,3
2015-07-30T23:14:09.00,1.86,5
2015-07-30T23:14:09.00,1.865,6
2015-07-30T23:14:09.00,1.875,3
2015-07-30T23:14:09.00,1.882,4
2015-07-30T23:14:09.00,1.854,22
2015-07-30T23:14:09.00,1.845,27
2015-07-30T23:14:09.00,1.839,5
2015-07-30T23:14:09.00,1.816,4
2015-07-30T23:14:09.00,1.815,3
2015-07-30T23:14:09.00,1.813,3
2015-07-30T23:14:09.00,1.832,8
2015-07-30T23:14:09.00,1.832,37
2015-07-30T23:14:09.00,1.847,39
2015-07-30T23:14:09.00,1.85,4
2015-07-30T23:14:09.00,1.85,46
2015-07-30T23:14:09.00,1.857,3
2015-07-30T23:14:09.00,1.868,8
2015-07-30T23:14:09.00,1.876,23
2015-07-30T23:14:09.00,1.881,9
2015-07-30T23:14:09.00,1.88,3
2015-07-30T23:14:09.00,1.862,115
2015-07-30T23:14:09.00,1.862,6
2015-07-30T23:14:09.00,1.857,3
2015-07-30T23:14:09.00,1.835,63
2015-07-30T23:14:09.00,1.828,8
2015-07-30T23:14:09.00,1.826,3
2015-07-30T23:14:09.00,1.844,22
2015-07-30T23:14:09.00,1.853,5
2015-07-30T23:14:09.00,1.853,19
2015-07-30T23:14:09.00,1.855,3
2015-07-30T23:14:09.00,1.88,3
2015-07-30T23:14:09.00,1.878,4
2015-07-30T23:14:09.00,1.867,3
2015-07-30T23:14:09.00,1.861,23
2015-07-30T23:14:09.00,1.858,3
2015-07-30T23:14:09.00,1.834,6
2015-07-30T23:14:09.00,1.817,13
2015-07-30T23:14:09.00,1.816,3
2015-07-30T23:14:09.00,1.826,3
2015-07-30T23:14:09.00,1.832,4
2015-07-30T23:14:09.00,1.841,7
2015-07-30T23:14:09.00,1.864,5
2015-07-30T23:14:09.00,1.877,3
2015-07-30T23:14:09.00,1.878,3
2015-07-30T23:14:09.00,1.873,276
2015-07-30T23:14:09.00,1.88,6
2015-07-30T23:14:09.00,1.877,7
2015-07-30T23:14:09.00,1.875,4
2015-07-30T23:14:09.00,1.871,5
2015-07-30T23:14:09.00,1.868,3
2015-07-30T23:14:09.00,1.867,12
2015-07-30T23:14:09.00,1.865,4
2015-07-30T23:14:09.00,1.858,8
2015-07-30T23:14:09.00,1.852,11
2015-07-30T23:14:09.00,1.837,32
2015-07-30T23:14:09.00,1.834,3
2015-07-30T23:14:09.00,1.826,5
2015-07-30T23:14:09.00,1.826,3
2015-07-30T23:14:09.00,1.815,5
2015-07-30T23:14:09.00,1.81,5
2015-07-30T23:14:09.00,1.823,6
2015-07-30T23:14:09.00,1.839,11
2015-07-30T23:14:09.00,1.859,3
2015-07-30T23:14:09.00,1.868,7
2015-07-30T23:14:09.00,1.871,37
2015-07-30T23:14:09.00,1.873,81
2015-07-30T23:14:09.00,1.876,11
2015-07-30T23:14:09.00,1.88,5
2015-07-30T23:14:09.00,1.862,63
2015-07-30T23:14:09.00,1.86,3
2015-07-30T23:14:09.00,1.836,6
2015-07-30T23:14:09.00,1.819,3
2015-07-30T23:14:09.00,1.849,3
2015-07-30T23:14:09.00,1.865,9
2015-07-30T23:14:09.00,1.85,1900
2015-07-30T23:14:09.00,1.876,3
2015-07-30T23:14:09.00,1.851,5
2015-07-30T23:14:09.00,1.842,3
2015-07-30T23:14:09.00,1.81,9
2015-07-30T23:14:09.00,1.824,6
2015-07-30T23:14:09.00,1.861,9
2015-07-30T23:14:09.00,1.876,13
2015-07-30T23:14:09.00,1.877,12
2015-07-30T23:14:09.00,1.871,6
2015-07-30T23:14:09.00,1.857,9
2015-07-30T23:14:09.00,1.842,3
2015-07-30T23:14:09.00,1.812,3
2015-07-30T23:14:09.00,1.814,7
2015-07-30T23:14:09.00,1.833,3
2015-07-30T23:14:09.00,1.836,51
2015-07-30T23:14:09.00,1.847,33
2015-07-30T23:14:09.00,1.859,3
2015-07-30T23:14:09.00,1.874,8
2015-07-30T23:14:09.00,1.86,16
2015-07-30T23:14:09.00,1.858,13
2015-07-30T23:14:09.00,1.85,147
2015-07-30T23:14:09.00,1.85,3
2015-07-30T23:14:09.00,1.822,10
2015-07-30T23:14:09.00,1.808,7
2015-07-30T23:14:09.00,1.84,4
2015-07-30T23:14:09.00,1.849,14
2015-07-30T23:14:09.00,1.872,22
2015-07-30T23:14:09.00,1.878,5
2015-07-30T23:14:09.00,1.876,9
2015-07-30T23:14:09.00,1.875,7
2015-07-30T23:14:09.00,1.874,6
2015-07-30T23:14:09.00,1.818,9
2015-07-30T23:14:09.00,1.812,4
2015-07-30T23:14:09.00,1.81,7
2015-07-30T23:14:09.00,1.827,19
2015-07-30T23:14:09.00,1.862,11
2015-07-30T23:14:09.00,1.87,4
2015-07-30T23:14:09.00,1.874,3
2015-07-30T23:14:09.00,1.852,9
2015-07-30T23:14:09.00,1.849,5
2015-07-30T23:14:09.00,1.847,18
2015-07-30T23:14:09.00,1.843,9
2015-07-30T23:14:09.00,1.81,3
2015-07-30T23:14:09.00,1.816,3
2015-07-30T23:14:09.00,1.835,11
2015-07-30T23:14:09.00,1.841,5
2015-07-30T23:14:09.00,1.858,7
2015-07-30T23:14:09.00,1.863,4
2015-07-30T23:14:09.00,1.877,4
2015-07-30T23:14:09.00,1.875,9
2015-07-30T23:14:09.00,1.872,4
2015-07-30T23:14:09.00,1.87,8
2015-07-30T23:14:09.00,1.845,118
2015-07-30T23:14:09.00,1.824,4
2015-07-30T23:14:09.00,1.823,4
2015-07-30T23:14:09.00,1.821,4
2015-07-30T23:14:09.00,1.847,6
2015-07-30T23:14:09.00,1.862,3
2015-07-30T23:14:09.00,1.871,16
2015-07-30T23:14:09.00,1.873,18
2015-07-30T23:14:09.00,1.85,2898
2015-07-30T23:14:09.00,1.874,3
2015-07-30T23:14:09.00,1.87,75
2015-07-30T23:14:09.00,1.849,46
2015-07-30T23:14:09.00,1.84,5
2015-07-30T23:14:09.00,1.837,100
2015-07-30T23:14:09.00,1.819,3
2015-07-30T23:14:09.00,1.812,3
2015-07-30T23:14:09.00,1.841,4
2015-07-30T23:14:09.00,1.842,18
2015-07-30T23:14:09.00,1.848,3
2015-07-30T23:14:09.00,1.865,3
2015-07-30T23:14:09.00,1.873,6
2015-07-30T23:14:09.00,1.854,240
2015-07-30T23:14:09.00,1.845,12
2015-07-30T23:14:09.00,1.843,5
2015-07-30T23:14:09.00,1.814,3
2015-07-30T23:14:09.00,1.839,37
2015-07-30T23:14:09.00,1.85,4
2015-07-30T23:14:09.00,1.854,3
2015-07-30T23:14:09.00,1.871,6
2015-07-30T23:14:09.00,1.87,29
2015-07-30T23:14:09.00,1.872,11
2015-07-30T23:14:09.00,1.874,3
2015-07-30T23:14:09.00,1.872,3
2015-07-30T23:14:09.00,1.819,40
2015-07-30T23:14:09.00,1.815,10
2015-07-30T23:14:09.00,1.81,3
2015-07-30T23:14:09.00,1.82,3
2015-07-30T23:14:09.00,1.837,3
2015-07-30T23:14:09.00,1.838,5
2015-07-30T23:14:09.00,1.846,3
2015-07-30T23:14:09.00,1.854,4
2015-07-30T23:14:09.00,1.859,3
2015-07-30T23:14:09.00,1.864,3
2015-07-30T23:14:09.00,1.868,5
2015-07-30T23:14:09.00,1.872,4
2015-07-30T23:14:09.00,1.872,8
2015-07-30T23:14:09.00,1.868,12
2015-07-30T23:14:09.00,1.85,5
2015-07-30T23:14:09.00,1.808,5
2015-07-30T23:14:09.00,1.81,7
2015-07-30T23:14:09.00,1.848,27
2015-07-30T23:14:09.00,1.851,23
2015-07-30T23:14:09.00,1.87,11
2015-07-30T23:14:09.00,1.874,6
2015-07-30T23:14:09.00,1.869,343
2015-07-30T23:14:09.00,1.868,3
2015-07-30T23:14:09.00,1.867,5
2015-07-30T23:14:09.00,1.864,4
2015-07-30T23:14:09.00,1.864,5
2015-07-30T23:14:09.00,1.844,17
2015-07-30T23:14:09.00,1.833,169
2015-07-30T23:14:09.00,1.835,10
2015-07-30T23:14:09.00,1.805,3
2015-07-30T23:14:09.00,1.817,5
2015-07-30T23:14:09.00,1.865,7
2015-07-30T23:14:09.00,1.874,6
2015-07-30T23:14:09.00,1.874,3
2015-07-30T23:14:09.00,1.872,54
2015-07-30T23:14:09.00,1.872,10
2015-07-30T23:14:09.00,1.872,7
2015-07-30T23:14:09.00,1.872,3
2015-07-30T23:14:09.00,1.871,4
2015-07-30T23:14:09.00,1.841,6
2015-07-30T23:14:09.00,1.838,4
2015-07-30T23:14:09.00,1.835,10
2015-07-30T23:14:09.00,1.828,3
2015-07-30T23:14:09.00,1.822,56
2015-07-30T23:14:09.00,1.809,3
2015-07-30T23:14:09.00,1.82,4
2015-07-30T23:14:09.00,1.837,23
2015-07-30T23:14:09.00,1.858,38
2015-07-30T23:14:09.00,1.868,56
2015-07-30T23:14:09.00,1.866,9
2015-07-30T23:14:09.00,1.863,3
2015-07-30T23:14:09.00,1.86,6
2015-07-30T23:14:09.00,1.859,3
2015-07-30T23:14:09.00,1.846,24
2015-07-30T23:14:09.00,1.841,4
2015-07-30T23:14:09.00,1.839,13
2015-07-30T23:14:09.00,1.833,7
2015-07-30T23:14:09.00,1.807,4
2015-07-30T23:14:09.00,1.804,4
2015-07-30T23:14:09.00,1.807,5
2015-07-30T23:14:09.00,1.826,5
2015-07-30T23:14:09.00,1.843,3
2015-07-30T23:14:09.00,1.844,3
2015-07-30T23:14:09.00,1.849,12
2015-07-30T23:14:09.00,1.854,3
2015-07-30T23:14:09.00,1.864,343
2015-07-30T23:14:09.00,1.867,3
2015-07-30T23:14:09.00,1.838,437
2015-07-30T23:14:09.00,1.813,5
2015-07-30T23:14:09.00,1.819,4
2015-07-30T23:14:09.00,1.829,3
2015-07-30T23:14:09.00,1.846,4
2015-07-30T23:14:09.00,1.864,3
2015-07-30T23:14:09.00,1.871,7
2015-07-30T23:14:09.00,1.872,5
2015-07-30T23:14:09.00,1.872,3
2015-07-30T23:14:09.00,1.865,3
2015-07-30T23:14:09.00,1.807,5
2015-07-30T23:14:09.00,1.807,3
2015-07-30T23:14:09.00,1.823,4
2015-07-30T23:14:09.00,1.831,17
2015-07-30T23:14:09.00,1.864,3
2015-07-30T23:14:09.00,1.863,5
2015-07-30T23:14:09.00,1.864,6
2015-07-30T23:14:09.00,1.867,7
2015-07-30T23:14:09.00,1.872,3
2015-07-30T23:14:09.00,1.869,9
2015-07-30T23:14:09.00,1.865,3
2015-07-30T23:14:09.00,1.861,18
2015-07-30T23:14:09.00,1.859,4
2015-07-30T23:14:09.00,1.853,10
2015-07-30T23:14:09.00,1.842,3
2015-07-30T23:14:09.00,1.805,18
2015-07-30T23:14:09.00,1.81,3
2015-07-30T23:14:09.00,1.844,34
2015-07-30T23:14:09.00,1.871,3
2015-07-30T23:14:09.00,1.871,3
2015-07-30T23:14:09.00,1.868,12
2015-07-30T23:14:09.00,1.868,4
2015-07-30T23:14:09.00,1.864,4
2015-07-30T23:14:09.00,1.849,4
2015-07-30T23:14:09.00,1.847,21
2015-07-30T23:14:09.00,1.831,28
2015-07-30T23:14:09.00,1.83,4
2015-07-30T23:14:09.00,1.819,4
2015-07-30T23:14:09.00,1.813,3
2015-07-30T23:14:09.00,1.804,5
2015-07-30T23:14:09.00,1.829,4
2015-07-30T23:14:09.00,1.84,15
2015-07-30T23:14:09.00,1.864,5
2015-07-30T23:14:09.00,1.864,6
2015-07-30T23:14:09.00,1.864,4
2015-07-30T23:14:09.00,1.856,3
2015-07-30T23:14:09.00,1.843,3
2015-07-30T23:14:09.00,1.826,5
2015-07-30T23:14:09.00,1.822,3
2015-07-30T23:14:09.00,1.799,19
2015-07-30T23:14:09.00,1.803,3
2015-07-30T23:14:09.00,1.833,3
2015-07-30T23:14:09.00,1.85,9
2015-07-30T23:14:09.00,1.851,3
2015-07-30T23:14:09.00,1.864,6
2015-07-30T23:14:09.00,1.869,3
2015-07-30T23:14:09.00,1.866,6
2015-07-30T23:14:09.00,1.85,43
2015-07-30T23:14:09.00,1.844,5
2015-07-30T23:14:09.00,1.841,16
2015-07-30T23:14:09.00,1.81,20
2015-07-30T23:14:09.00,1.819,35
2015-07-30T23:14:09.00,1.82,47
2015-07-30T23:14:09.00,1.836,10
2015-07-30T23:14:09.00,1.845,3
2015-07-30T23:14:09.00,1.848,3
2015-07-30T23:14:09.00,1.855,5
2015-07-30T23:14:09.00,1.857,3
2015-07-30T23:14:09.00,1.862,24
2015-07-30T23:14:09.00,1.865,4
2015-07-30T23:14:09.00,1.866,12
2015-07-30T23:14:09.00,1.869,12
2015-07-30T23:14:09.00,1.856,8
2015-07-30T23:14:09.00,1.807,9
2015-07-30T23:14:09.00,1.846,21
2015-07-30T23:14:09.00,1.848,3
2015-07-30T23:14:09.00,1.86,4
2015-07-30T23:14:09.00,1.863,11
2015-07-30T23:14:09.00,1.869,3
2015-07-30T23:14:09.00,1.862,8
2015-07-30T23:14:09.00,1.843,3
2015-07-30T23:14:09.00,1.838,68
2015-07-30T23:14:09.00,1.838,66
2015-07-30T23:14:09.00,1.829,12
2015-07-30T23:14:09.00,1.828,3
2015-07-30T23:14:09.00,1.808,3
2015-07-30T23:14:09.00,1.831,33
2015-07-30T23:14:09.00,1.834,7
2015-07-30T23:14:09.00,1.862,39
2015-07-30T23:14:09.00,1.863,6
2015-07-30T23:14:09.00,1.855,299
2015-07-30T23:14:09.00,1.868,7
2015-07-30T23:14:09.00,1.863,3
2015-07-30T23:14:09.00,1.862,5
2015-07-30T23:14:09.00,1.85,4
2015-07-30T23:14:09.00,1.837,22
2015-07-30T23:14:09.00,1.809,3
2015-07-30T23:14:09.00,1.811,4
2015-07-30T23:14:09.00,1.82,9
2015-07-30T23:14:09.00,1.846,7
2015-07-30T23:14:09.00,1.853,4
2015-07-30T23:14:09.00,1.856,94
2015-07-30T23:14:09.00,1.867,3
2015-07-30T23:14:09.00,1.868,3
2015-07-30T23:14:09.00,1.866,6
2015-07-30T23:14:09.00,1.865,5
2015-07-30T23:14:09.00,1.864,4
2015-07-30T23:14:09.00,1.863,3
2015-07-30T23:14:09.00,1.862,3
2015-07-30T23:14:09.00,1.86,7
2015-07-30T23:14:09.00,1.851,12
2015-07-30T23:14:09.00,1.85,3
2015-07-30T23:14:09.00,1.829,10
2015-07-30T23:14:09.00,1.808,7
2015-07-30T23:14:09.00,1.794,300
2015-07-30T23:14:09.00,1.803,3
2015-07-30T23:14:09.00,1.829,3
2015-07-30T23:14:09.00,1.859,7
2015-07-30T23:14:09.00,1.858,28
2015-07-30T23:14:09.00,1.86,5
2015-07-30T23:14:09.00,1.867,3
2015-07-30T23:14:09.00,1.866,5
2015-07-30T23:14:09.00,1.864,27
2015-07-30T23:14:09.00,1.863,3
2015-07-30T23:14:09.00,1.852,8
2015-07-30T23:14:09.00,1.851,3
2015-07-30T23:14:09.00,1.849,13
2015-07-30T23:14:09.00,1.834,4
2015-07-30T23:14:09.00,1.814,3
2015-07-30T23:14:09.00,1.809,3
2015-07-30T23:14:09.00,1.8,6
2015-07-30T23:14:09.00,1.847,3
2015-07-30T23:14:09.00,1.848,4
2015-07-30T23:14:09.00,1.859,3
2015-07-30T23:14:09.00,1.864,5
2015-07-30T23:14:09.00,1.866,3
2015-07-30T23:14:09.00,1.866,14
2015-07-30T23:14:09.00,1.86,11
2015-07-30T23:14:09.00,1.86,4
2015-07-30T23:14:09.00,1.844,13
2015-07-30T23:14:09.00,1.823,7
2015-07-30T23:14:09.00,1.819,3
2015-07-30T23:14:09.00,1.834,3
2015-07-30T23:14:09.00,1.846,3
2015-07-30T23:14:09.00,1.863,3
2015-07-30T23:14:09.00,1.865,15
2015-07-30T23:14:09.00,1.866,9
2015-07-30T23:14:09.00,1.86,8
2015-07-30T23:14:09.00,1.857,4
2015-07-30T23:14:09.00,1.856,4
2015-07-30T23:14:09.00,1.825,21
2015-07-30T23:14:09.00,1.825,3
2015-07-30T23:14:09.00,1.818,3
2015-07-30T23:14:09.00,1.811,11
2015-07-30T23:14:09.00,1.803,4
2015-07-30T23:14:09.00,1.798,4
2015-07-30T23:14:09.00,1.802,9
2015-07-30T23:14:09.00,1.829,9
2015-07-30T23:14:09.00,1.837,4
2015-07-30T23:14:09.00,1.845,16
2015-07-30T23:14:09.00,1.863,8
2015-07-30T23:14:09.00,1.865,10
2015-07-30T23:14:09.00,1.866,4
2015-07-30T23:14:09.00,1.865,12
2015-07-30T23:14:09.00,1.86,7
2015-07-30T23:14:09.00,1.859,4
2015-07-30T23:14:09.00,1.843,6
2015-07-30T23:14:09.00,1.835,9
2015-07-30T23:14:09.00,1.811,8
2015-07-30T23:14:09.00,1.801,6
2015-07-30T23:14:09.00,1.798,3
2015-07-30T23:14:09.00,1.818,3
2015-07-30T23:14:09.00,1.825,3
2015-07-30T23:14:09.00,1.826,4
2015-07-30T23:14:09.00,1.851,6
2015-07-30T23:14:09.00,1.861,5
2015-07-30T23:14:09.00,1.862,67
2015-07-30T23:14:09.00,1.865,5
2015-07-30T23:14:09.00,1.86,77
2015-07-30T23:14:09.00,1.861,10
2015-07-30T23:14:09.00,1.86,4
2015-07-30T23:14:09.00,1.858,15
2015-07-30T23:14:09.00,1.853,6
2015-07-30T23:14:09.00,1.832,17
2015-07-30T23:14:09.00,1.819,3
2015-07-30T23:14:09.00,1.803,5
2015-07-30T23:14:09.00,1.821,3
2015-07-30T23:14:09.00,1.828,55
2015-07-30T23:14:09.00,1.833,3
2015-07-30T23:14:09.00,1.853,7
2015-07-30T23:14:09.00,1.86,20
2015-07-30T23:14:09.00,1.86,3
2015-07-30T23:14:09.00,1.854,4
2015-07-30T23:14:09.00,1.846,3
2015-07-30T23:14:09.00,1.826,3
2015-07-30T23:14:09.00,1.8,5
2015-07-30T23:14:09.00,1.797,5
2015-07-30T23:14:09.00,1.811,3
2015-07-30T23:14:09.00,1.822,3
2015-07-30T23:14:09.00,1.824,12
2015-07-30T23:14:09.00,1.827,8
2015-07-30T23:14:09.00,1.833,3
2015-07-30T23:14:09.00,1.844,6
2015-07-30T23:14:09.00,1.845,3
2015-07-30T23:14:09.00,1.864,11
2015-07-30T23:14:09.00,1.804,5
2015-07-30T23:14:09.00,1.803,3
2015-07-30T23:14:09.00,1.801,3
2015-07-30T23:14:09.00,1.796,4
2015-07-30T23:14:09.00,1.799,7
2015-07-30T23:14:09.00,1.805,6
2015-07-30T23:14:09.00,1.814,15
2015-07-30T23:14:09.00,1.83,3
2015-07-30T23:14:09.00,1.839,4
2015-07-30T23:14:09.00,1.847,262
2015-07-30T23:14:09.00,1.862,15
2015-07-30T23:14:09.00,1.859,80
2015-07-30T23:14:09.00,1.839,3
2015-07-30T23:14:09.00,1.835,26
2015-07-30T23:14:09.00,1.832,54
2015-07-30T23:14:09.00,1.829,5
2015-07-30T23:14:09.00,1.794,3
2015-07-30T23:14:09.00,1.815,3
2015-07-30T23:14:09.00,1.825,3
2015-07-30T23:14:09.00,1.827,3
2015-07-30T23:14:09.00,1.827,5
2015-07-30T23:14:09.00,1.831,3
2015-07-30T23:14:09.00,1.844,3
2015-07-30T23:14:09.00,1.855,13
2015-07-30T23:14:09.00,1.856,4
2015-07-30T23:14:09.00,1.855,52
2015-07-30T23:14:09.00,1.859,3
2015-07-30T23:14:09.00,1.863,3
2015-07-30T23:14:09.00,1.863,9
2015-07-30T23:14:09.00,1.86,5
2015-07-30T23:14:09.00,1.86,6
2015-07-30T23:14:09.00,1.859,7
2015-07-30T23:14:09.00,1.849,9
2015-07-30T23:14:09.00,1.847,28
2015-07-30T23:14:09.00,1.833,5
2015-07-30T23:14:09.00,1.811,107
2015-07-30T23:14:09.00,1.799,3
2015-07-30T23:14:09.00,1.813,3
2015-07-30T23:14:09.00,1.828,24
2015-07-30T23:14:09.00,1.832,7
2015-07-30T23:14:09.00,1.844,5
2015-07-30T23:14:09.00,1.852,4
2015-07-30T23:14:09.00,1.862,4
2015-07-30T23:14:09.00,1.862,3
2015-07-30T23:14:09.00,1.861,26
2015-07-30T23:14:09.00,1.858,10
2015-07-30T23:14:09.00,1.857,3
2015-07-30T23:14:09.00,1.845,37
2015-07-30T23:14:09.00,1.84,4
2015-07-30T23:14:09.00,1.811,3
2015-07-30T23:14:09.00,1.795,3
2015-07-30T23:14:09.00,1.849,5
2015-07-30T23:14:09.00,1.861,8
2015-07-30T23:14:09.00,1.862,3
2015-07-30T23:14:09.00,1.855,15
2015-07-30T23:14:09.00,1.852,3
2015-07-30T23:14:09.00,1.849,26
2015-07-30T23:14:09.00,1.825,3
2015-07-30T23:14:09.00,1.818,6
2015-07-30T23:14:09.00,1.801,6
2015-07-30T23:14:09.00,1.8,3
2015-07-30T23:14:09.00,1.803,3
2015-07-30T23:14:09.00,1.837,5
2015-07-30T23:14:09.00,1.844,3
2015-07-30T23:14:09.00,1.846,3
2015-07-30T23:14:09.00,1.848,52
2015-07-30T23:14:09.00,1.853,3
2015-07-30T23:14:09.00,1.858,3
2015-07-30T23:14:09.00,1.861,7
2015-07-30T23:14:09.00,1.862,3
2015-07-30T23:14:09.00,1.861,9
2015-07-30T23:14:09.00,1.862,4
2015-07-30T23:14:09.00,1.861,3
2015-07-30T23:14:09.00,1.859,4
2015-07-30T23:14:09.00,1.858,3
2015-07-30T23:14:09.00,1.853,7
2015-07-30T23:14:09.00,1.844,3
2015-07-30T23:14:09.00,1.84,6
2015-07-30T23:14:09.00,1.8,3
2015-07-30T23:14:09.00,1.81,3
2015-07-30T23:14:09.00,1.812,4
2015-07-30T23:14:09.00,1.85,126
2015-07-30T23:14:09.00,1.859,3
2015-07-30T23:14:09.00,1.852,521
2015-07-30T23:14:09.00,1.861,3
2015-07-30T23:14:09.00,1.859,10
2015-07-30T23:14:09.00,1.855,3
2015-07-30T23:14:09.00,1.855,3
2015-07-30T23:14:09.00,1.846,3
2015-07-30T23:14:09.00,1.831,7
2015-07-30T23:14:09.00,1.81,162
2015-07-30T23:14:09.00,1.803,6
2015-07-30T23:14:09.00,1.807,8
2015-07-30T23:14:09.00,1.809,3
2015-07-30T23:14:09.00,1.844,4
2015-07-30T23:14:09.00,1.842,4
2015-07-30T23:14:09.00,1.82,3
2015-07-30T23:14:09.00,1.79,3
2015-07-30T23:14:09.00,1.823,4
2015-07-30T23:14:09.00,1.833,3
2015-07-30T23:14:09.00,1.834,48
2015-07-30T23:14:09.00,1.84,3
2015-07-30T23:14:09.00,1.848,103
2015-07-30T23:14:09.00,1.853,3
2015-07-30T23:14:09.00,1.859,3
2015-07-30T23:14:09.00,1.859,5
2015-07-30T23:14:09.00,1.86,4
2015-07-30T23:14:09.00,1.857,28
2015-07-30T23:14:09.00,1.857,3
2015-07-30T23:14:09.00,1.849,373
2015-07-30T23:14:09.00,1.847,13
2015-07-30T23:14:09.00,1.846,4
2015-07-30T23:14:09.00,1.842,9
2015-07-30T23:14:09.00,1.825,100
2015-07-30T23:14:09.00,1.806,26
2015-07-30T23:14:09.00,1.828,5
2015-07-30T23:14:09.00,1.84,200
2015-07-30T23:14:09.00,1.853,3
2015-07-30T23:14:09.00,1.853,26
2015-07-30T23:14:09.00,1.855,3
2015-07-30T23:14:09.00,1.855,5
2015-07-30T23:14:09.00,1.859,3
2015-07-30T23:14:09.00,1.857,5
2015-07-30T23:14:09.00,1.856,6
2015-07-30T23:14:09.00,1.854,6
2015-07-30T23:14:09.00,1.853,11
2015-07-30T23:14:09.00,1.849,5
2015-07-30T23:14:09.00,1.834,6
2015-07-30T23:14:09.00,1.807,3
2015-07-30T23:14:09.00,1.835,6
2015-07-30T23:14:09.00,1.839,4
2015-07-30T23:14:09.00,1.854,54
2015-07-30T23:14:09.00,1.859,5
2015-07-30T23:14:09.00,1.859,3
2015-07-30T23:14:09.00,1.859,5
2015-07-30T23:14:09.00,1.84,12
2015-07-30T23:14:09.00,1.834,3
2015-07-30T23:14:09.00,1.824,279
2015-07-30T23:14:09.00,1.826,3
2015-07-30T23:14:09.00,1.808,127
2015-07-30T23:14:09.00,1.805,4
2015-07-30T23:14:09.00,1.798,28
2015-07-30T23:14:09.00,1.832,10
2015-07-30T23:14:09.00,1.834,3
2015-07-30T23:14:09.00,1.834,4
2015-07-30T23:14:09.00,1.84,5
2015-07-30T23:14:09.00,1.844,3
2015-07-30T23:14:09.00,1.85,17
2015-07-30T23:14:09.00,1.856,8
2015-07-30T23:14:09.00,1.842,5
2015-07-30T23:14:09.00,1.841,6
2015-07-30T23:14:09.00,1.818,3
2015-07-30T23:14:09.00,1.795,3
2015-07-30T23:14:09.00,1.812,3
2015-07-30T23:14:09.00,1.816,18
2015-07-30T23:14:09.00,1.833,8
2015-07-30T23:14:09.00,1.851,4
2015-07-30T23:14:09.00,1.854,3
2015-07-30T23:14:09.00,1.854,3
2015-07-30T23:14:09.00,1.857,3
2015-07-30T23:14:09.00,1.852,4
2015-07-30T23:14:09.00,1.84,3
2015-07-30T23:14:09.00,1.794,3
2015-07-30T23:14:09.00,1.793,3
2015-07-30T23:14:09.00,1.789,6
2015-07-30T23:14:09.00,1.796,4
2015-07-30T23:14:09.00,1.808,3
2015-07-30T23:14:09.00,1.819,37
2015-07-30T23:14:09.00,1.846,4
2015-07-30T23:14:09.00,1.846,4
2015-07-30T23:14:09.00,1.851,3
2015-07-30T23:14:09.00,1.854,6
2015-07-30T23:14:09.00,1.856,3
2015-07-30T23:14:09.00,1.851,6
2015-07-30T23:14:09.00,1.85,5
2015-07-30T23:14:09.00,1.85,3
2015-07-30T23:14:09.00,1.847,4
2015-07-30T23:14:09.00,1.818,4
2015-07-30T23:14:09.00,1.818,8
2015-07-30T23:14:09.00,1.805,10
2015-07-30T23:14:09.00,1.853,4
2015-07-30T23:14:09.00,1.855,15
2015-07-30T23:14:09.00,1.856,10
2015-07-30T23:14:09.00,1.845,8
2015-07-30T23:14:09.00,1.832,6
2015-07-30T23:14:09.00,1.83,74
2015-07-30T23:14:09.00,1.832,8
2015-07-30T23:14:09.00,1.791,3
2015-07-30T23:14:09.00,1.813,4
2015-07-30T23:14:09.00,1.825,8
