date_obs,date_jd,rv_sun,rv_model_ref,f_ref,v_phot_ref,v_conv_ref,v_quiet,v_disc,v_phot,v_conv,f_bright,f_spot,f,Bobs,vphot_bright,vphot_spot,f_small,f_large,f_network,f_plage,f_nonconv,quiet_flux,ar_flux,conv_flux,pol_flux,pol_conv_flux,vconv_quiet,vconv_large,vconv_small,rv_model_mil,rv_model,rv_model_ref2
2015-11-21T14:08:09,2457348.089,102.949,119.36061,4.5673,-0.005,6.363,-29.212,-22.596,-0.123,6.617,4.519,0.006,4.525,12.059,-0.119,-0.004,2.456,2.069,2.456,2.063,0,7.179,108.381,146.638,0.144,4.653,2.807,2.893,2.893,108.38829,103.3227795,108.41639
2015-11-23T05:15:21,2457349.719,103.531,115.61283,4.4303,0.473,4.983,-27.193,-21.216,0.531,5.977,4.146,0.007,4.153,11.22,0.495,0.036,2.33,1.823,2.33,1.816,0,6.916,105.469,146.104,-0.042,-10.775,2.146,2.218,2.218,109.25805,104.0680335,108.20371
2015-11-24T18:37:26,2457351.276,103.747,117.16085,3.7746,0.327,5.464,-27.465,-21.247,0.306,6.218,3.536,0.006,3.543,10.625,0.266,0.039,2.18,1.363,2.18,1.356,0,6.888,105.485,156.294,-0.035,-15.934,2.682,2.734,2.734,108.97818,103.832091,108.324
2015-11-26T04:56:38,2457352.706,105.189,119.17523,3.7487,0.006,6.208,-30.733,-24.065,0.08,6.668,3.64,0.007,3.647,10.856,0.052,0.027,2.167,1.48,2.167,1.473,0,6.885,107.867,157.81,0.091,-9.933,3.007,3.067,3.067,108.89044,103.79939,108.29688
2015-11-26T16:27:50,2457353.186,104.434,119.77422,3.6742,-0.074,6.426,-28.335,-21.5,-0.033,6.835,3.71,0.008,3.717,11.085,-0.057,0.024,2.155,1.562,2.155,1.554,0,6.999,108.837,157.7,0.172,-5.29,3.241,3.304,3.304,108.79263,103.7260545,108.32042
2015-11-28T03:20:09,2457354.639,103.677,120.16319,3.4904,-0.032,6.571,-29.455,-22.451,0.048,7.004,3.754,0.007,3.761,10.936,0.047,0.001,2.14,1.62,2.14,1.613,0,6.879,106.118,148.288,0.413,-0.27,3.16,3.229,3.229,109.13124,104.062278,108.54935
2015-11-29T15:08:38,2457356.131,104.47,119.67984,3.4532,0.154,6.393,-28.355,-21.333,0.132,7.022,3.75,0.005,3.756,11.004,0.151,-0.019,2.183,1.573,2.183,1.568,0,7.059,103.628,144.46,0.43,4.805,3.182,3.25,3.25,109.33614,104.256447,108.80045
2015-12-02T10:09:07,2457358.923,101.666,114.45804,3.1318,0.082,4.668,-28.875,-23.716,0.057,5.16,3.182,0.001,3.183,10.061,0.063,-0.006,2.113,1.071,2.113,1.07,0,7.063,94.193,136.504,0.429,6.699,1.709,1.749,1.749,107.43648,102.269457,107.03492
2015-12-02T20:00:57,2457359.334,100.68,113.5901,3.1626,0.089,4.381,-28.812,-23.992,0.132,4.82,3.063,0,3.063,9.665,0.132,0,2.102,0.962,2.102,0.962,0,6.862,91.818,133.204,0.44,9.686,1.344,1.38,1.38,107.28828,102.092982,106.78369
2015-12-04T01:32:09,2457360.564,101.17,112.1108,3.0998,0.075,3.934,-24.424,-20.171,0.159,4.253,2.762,0.001,2.763,9.268,0.154,0.005,2.101,0.661,2.101,0.661,0,6.936,86.172,128.429,0.608,18.586,0.802,0.825,0.825,106.82145,101.5926315,106.33662
2015-12-11T20:09:35,2457368.34,104.147,122.79797,4.2087,-0.158,7.582,-29.699,-21.917,-0.052,7.782,4.23,0.004,4.234,11.501,-0.057,0.005,2.389,1.845,2.389,1.841,0,6.925,107.201,146.69,-0.517,-18.047,3.556,3.642,3.642,109.63078,104.616563,109.20734
2015-12-12T14:38:23,2457369.11,103.88,122.53795,4.2681,-0.067,7.49,-26.782,-19.136,-0.069,7.647,4.327,0.003,4.33,11.723,-0.07,0.001,2.525,1.805,2.525,1.802,0,7.163,105.082,144.714,-0.546,-15.883,3.366,3.451,3.451,109.46715,104.4482085,109.32562
2015-12-14T11:03:50,2457370.961,103.077,122.55193,4.7487,0.24,7.424,-30.197,-22.233,0.281,7.963,4.622,0.013,4.635,12.208,0.162,0.119,2.631,2.004,2.631,1.992,0,7.283,107.449,147.358,-0.333,-0.011,3.553,3.648,3.648,110.54503,105.4940285,109.95192
2015-12-15T10:17:45,2457371.929,105.459,123.16303,4.6601,0.49,7.505,-29.756,-21.49,0.495,8.266,4.639,0.021,4.66,12.257,0.306,0.189,2.528,2.132,2.528,2.111,0,7.12,110.546,150.03,-0.092,7.221,4.3,4.394,4.394,111.30618,106.24134,110.58725
2015-12-15T13:06:14,2457372.046,105.74,123.21498,4.6086,0.515,7.512,-28.489,-20.168,0.483,8.321,4.647,0.02,4.667,12.358,0.302,0.18,2.507,2.16,2.507,2.141,0,7.216,110.534,150.027,-0.128,8.425,4.417,4.511,4.511,111.33045,106.2701655,110.64976
2015-12-21T11:32:38,2457377.981,101.921,117.12652,3.8605,-0.258,5.66,-28.297,-22.228,-0.289,6.069,3.739,0.021,3.759,11.116,-0.123,-0.167,2.335,1.424,2.335,1.404,0,7.142,106.449,158.663,-0.008,-7.731,2.29,2.349,2.349,107.50681,102.4356035,107.19588
2015-12-21T21:07:11,2457378.38,102.356,116.75427,3.8441,-0.308,5.559,-27.523,-21.798,-0.209,5.725,3.681,0.019,3.7,10.745,-0.04,-0.168,2.279,1.421,2.279,1.402,0,6.892,104.566,152.896,-0.091,-13.117,1.873,1.931,1.931,107.36609,102.2657035,106.98995
2015-12-22T21:12:57,2457379.384,101.274,115.90452,4.5533,-0.224,5.244,-28.027,-22.556,-0.038,5.471,3.823,0.024,3.847,11.02,0.03,-0.068,2.254,1.593,2.254,1.569,0,6.943,109.342,160.591,-0.247,-17.388,1.732,1.791,1.791,107.51291,102.3754195,106.88516
2015-12-23T20:44:09,2457380.364,101.341,116.52473,4.802,0.106,5.371,-29.27,-23.42,0.229,5.851,4.07,0.031,4.101,11.332,0.158,0.071,2.307,1.794,2.307,1.763,0,6.98,110.138,159.117,-0.015,-12.958,1.985,2.054,2.054,108.46439,103.3097365,107.74247
