filename,obsdate,exptime,sunagl,seeing,ccfjdsum,ccfrvmod,dvrms
neidL2_20210101T191934.fits,1/1/21 19:19,54.771019,35.0504,0,2459216.301,-0.6394,2.00E-04
neidL2_20201230T192420.fits,12/30/20 19:24,54.805293,34.9352,0,2459214.304,-0.6408,2.00E-04
neidL2_20201230T192247.fits,12/30/20 19:22,54.823135,34.9259,0,2459214.303,-0.6393,2.00E-04
neidL2_20201230T192113.fits,12/30/20 19:21,54.816204,34.9141,0,2459214.302,-0.638,2.00E-04
neidL2_20201230T191940.fits,12/30/20 19:19,54.825338,34.8998,0,2459214.301,-0.6404,2.00E-04
neidL2_20201229T192558.fits,12/29/20 19:25,54.828216,34.8744,0,2459213.305,-0.6354,4.00E-04
neidL2_20201229T192424.fits,12/29/20 19:24,54.818249,34.8685,0,2459213.304,-0.6301,4.00E-04
neidL2_20201229T192251.fits,12/29/20 19:22,54.883163,34.8601,0,2459213.303,-0.6281,7.00E-04
neidL2_20201229T192118.fits,12/29/20 19:21,54.805915,34.8493,0,2459213.302,-0.6826,0.0179
neidL2_20201229T191944.fits,12/29/20 19:19,54.823612,34.8358,0,2459213.301,-0.6568,0.0174
neidL2_20201228T192537.fits,12/28/20 19:25,54.815712,34.8131,0,2459212.305,-0.6447,4.00E-04
neidL2_20201228T192404.fits,12/28/20 19:24,54.781541,34.8075,0,2459212.304,-0.6389,4.00E-04
neidL2_20201228T192231.fits,12/28/20 19:22,54.78814,34.7993,0,2459212.303,-0.6368,4.00E-04
neidL2_20201228T192057.fits,12/28/20 19:20,54.783973,34.7887,0,2459212.302,-0.6399,4.00E-04
neidL2_20201228T191924.fits,12/28/20 19:19,54.795365,34.7756,0,2459212.301,-0.6468,4.00E-04
neidL2_20201227T192456.fits,12/27/20 19:24,54.80006,34.7586,0,2459211.304,-0.6341,3.00E-04
neidL2_20201227T192323.fits,12/27/20 19:23,54.786214,34.7526,0,2459211.303,-0.6294,6.00E-04
neidL2_20201227T192149.fits,12/27/20 19:21,54.786917,34.7442,0,2459211.302,-0.6354,3.00E-04
neidL2_20201227T192016.fits,12/27/20 19:20,54.795635,34.7332,0,2459211.301,-0.6431,3.00E-04
neidL2_20201227T191842.fits,12/27/20 19:18,54.825174,34.7197,0,2459211.3,-0.648,4.00E-04
neidL2_20201226T192446.fits,12/26/20 19:24,54.84302,34.7133,0,2459210.304,-0.6377,2.00E-04
neidL2_20201226T192312.fits,12/26/20 19:23,54.757311,34.7079,0,2459210.303,-0.6388,2.00E-04
neidL2_20201226T192139.fits,12/26/20 19:21,54.812765,34.7,0,2459210.302,-0.6383,2.00E-04
neidL2_20201226T192005.fits,12/26/20 19:20,54.791458,34.6895,0,2459210.301,-0.6379,2.00E-04
neidL2_20201225T192525.fits,12/25/20 19:25,54.808253,34.6773,0,2459209.305,-0.6391,2.00E-04
neidL2_20201225T192351.fits,12/25/20 19:23,54.831311,34.6738,0,2459209.304,-0.6387,2.00E-04
neidL2_20201225T192218.fits,12/25/20 19:22,54.822378,34.6677,0,2459209.303,-0.6398,2.00E-04
neidL2_20201225T192045.fits,12/25/20 19:20,54.835364,34.6591,0,2459209.302,-0.6399,2.00E-04
neidL2_20201225T191912.fits,12/25/20 19:19,54.828917,34.6481,0,2459209.3,-0.6394,3.00E-04
neidL2_20201222T192427.fits,12/22/20 19:24,54.859011,34.6098,0,2459206.304,-0.6399,3.00E-04
neidL2_20201222T192254.fits,12/22/20 19:22,54.774773,34.6071,0,2459206.303,-0.6645,8.00E-04
neidL2_20201222T192120.fits,12/22/20 19:21,54.827645,34.6019,0,2459206.302,-0.6501,3.00E-04
neidL2_20201222T191947.fits,12/22/20 19:19,54.784759,34.5942,0,2459206.301,-0.6352,5.00E-04
neidL2_20201221T192526.fits,12/21/20 19:25,54.824791,34.6031,0,2459205.305,-0.639,2.00E-04
neidL2_20201221T192352.fits,12/21/20 19:23,54.793382,34.6028,0,2459205.304,-0.6395,2.00E-04
neidL2_20201221T192219.fits,12/21/20 19:22,54.826185,34.5999,0,2459205.303,-0.6399,2.00E-04
neidL2_20201221T192045.fits,12/21/20 19:20,54.78632,34.5946,0,2459205.302,-0.6378,2.00E-04
neidL2_20201221T191912.fits,12/21/20 19:19,54.854,34.5868,0,2459205.3,-0.6399,2.00E-04
neidL2_20201220T192436.fits,12/20/20 19:24,54.825943,34.6041,0,2459204.304,-0.6409,2.00E-04
neidL2_20201220T192302.fits,12/20/20 19:23,54.820001,34.6033,0,2459204.303,-0.64,2.00E-04
neidL2_20201220T192129.fits,12/20/20 19:21,54.833218,34.5999,0,2459204.302,-0.6402,2.00E-04
neidL2_20201220T191956.fits,12/20/20 19:19,54.818484,34.5941,0,2459204.301,-0.6403,2.00E-04
neidL2_20201219T192543.fits,12/19/20 19:25,54.77657,34.6111,0,2459203.305,-0.6374,2.00E-04
neidL2_20201219T192410.fits,12/19/20 19:24,54.778955,34.6128,0,2459203.304,-0.6398,2.00E-04
neidL2_20201219T192237.fits,12/19/20 19:22,54.79499,34.6121,0,2459203.303,-0.6397,2.00E-04
neidL2_20201219T192104.fits,12/19/20 19:21,54.786764,34.6089,0,2459203.302,-0.6376,2.00E-04
neidL2_20201219T191930.fits,12/19/20 19:19,54.786673,34.6031,0,2459203.301,-0.6387,2.00E-04
neidL2_20201218T192529.fits,12/18/20 19:25,54.811512,34.6271,0,2459202.305,-0.6079,2.00E-04
neidL2_20201218T192356.fits,12/18/20 19:23,54.839441,34.6293,0,2459202.304,-0.6068,2.00E-04
neidL2_20201218T192222.fits,12/18/20 19:22,54.814764,34.629,0,2459202.303,-0.6067,2.00E-04
neidL2_20201218T192048.fits,12/18/20 19:20,54.841809,34.6261,0,2459202.302,-0.6072,2.00E-04
neidL2_20201218T191915.fits,12/18/20 19:19,54.831431,34.6208,0,2459202.3,-0.607,2.00E-04
neidL2_20201217T192523.fits,12/17/20 19:25,54.814353,34.6506,0,2459201.305,-0.6393,2.00E-04
neidL2_20201217T192350.fits,12/17/20 19:23,54.833897,34.6534,0,2459201.304,-0.6382,2.00E-04
neidL2_20201217T192218.fits,12/17/20 19:22,54.833171,34.6537,0,2459201.303,-0.6369,2.00E-04
neidL2_20201217T192044.fits,12/17/20 19:20,54.845938,34.6516,0,2459201.302,-0.6369,2.00E-04
neidL2_20201217T191911.fits,12/17/20 19:19,54.855284,34.647,0,2459201.3,-0.639,2.00E-04
neidL2_20201216T192553.fits,12/16/20 19:24,54.843998,34.6838,0,2459200.304,-0.5988,2.00E-04
neidL2_20201216T192420.fits,12/16/20 19:22,54.835717,34.686,0,2459200.303,-0.5992,2.00E-04
neidL2_20201216T192247.fits,12/16/20 19:21,54.816346,34.6857,0,2459200.302,-0.5983,2.00E-04
neidL2_20201216T192114.fits,12/16/20 19:19,54.82903,34.6828,0,2459200.301,-0.5979,2.00E-04
neidL2_20201215T192545.fits,12/15/20 19:24,54.843547,34.723,0,2459199.304,-0.5946,2.00E-04
neidL2_20201215T192412.fits,12/15/20 19:22,54.831365,34.7257,0,2459199.303,-0.5936,2.00E-04
neidL2_20201215T192239.fits,12/15/20 19:21,54.82766,34.726,0,2459199.302,-0.5962,2.00E-04
neidL2_20201215T192106.fits,12/15/20 19:19,54.842054,34.7238,0,2459199.301,-0.5954,2.00E-04
neidL2_20201214T192639.fits,12/14/20 19:25,54.815161,34.7663,0,2459198.305,-0.5922,2.00E-04
neidL2_20201214T192506.fits,12/14/20 19:23,54.809427,34.7712,0,2459198.304,-0.5911,2.00E-04
neidL2_20201214T192334.fits,12/14/20 19:22,54.821362,34.7737,0,2459198.302,-0.5901,2.00E-04
neidL2_20201214T192201.fits,12/14/20 19:20,54.827053,34.7737,0,2459198.301,-0.5926,2.00E-04
neidL2_20201214T192023.fits,12/14/20 19:18,54.810406,34.771,0,2459198.3,-0.5922,2.00E-04
neidL2_20201213T192539.fits,12/13/20 19:24,54.858453,34.8238,0,2459197.304,-0.6398,2.00E-04
neidL2_20201213T192406.fits,12/13/20 19:22,54.829164,34.8279,0,2459197.303,-0.6393,2.00E-04
neidL2_20201213T192233.fits,12/13/20 19:21,54.840117,34.8296,0,2459197.302,-0.6395,2.00E-04
neidL2_20201213T192100.fits,12/13/20 19:19,54.844198,34.8287,0,2459197.301,-0.6392,2.00E-04
neidL2_20201212T192630.fits,12/12/20 19:25,54.842449,34.8815,0,2459196.305,-0.6405,2.00E-04
neidL2_20201212T192458.fits,12/12/20 19:23,54.838701,34.8877,0,2459196.303,-0.6389,2.00E-04
neidL2_20201212T192325.fits,12/12/20 19:22,54.825902,34.8916,0,2459196.302,-0.6399,2.00E-04
neidL2_20201212T192152.fits,12/12/20 19:20,54.824704,34.8929,0,2459196.301,-0.6405,2.00E-04
neidL2_20201212T192019.fits,12/12/20 19:18,54.871335,34.8917,0,2459196.3,-0.6391,2.00E-04
